county_index,educ,mean,median,q025,q975
1,1,0.01860681292996018,0.018002497277754978,0.011125233890798414,0.02959677099879062
1,2,0.014003679695050777,0.013039372225728109,0.00596601214942296,0.027660919630155135
1,3,0.011875462344578026,0.011342572150692908,0.00609959296944543,0.02068475191476955
1,4,0.008525077990496925,0.007526177568941153,0.0026955087886109605,0.020171379672589633
2,1,0.017765333585855546,0.01734263621450339,0.011190568099130346,0.026811391120109877
2,2,0.013424822970998203,0.012530545361530303,0.005791498796754564,0.026101522891450183
2,3,0.01141149734042589,0.010898568320966973,0.005838411575031584,0.01985241747370883
2,4,0.008185272102908385,0.007227862926010964,0.0025835546192646006,0.019295355601137924
3,1,0.015687907388255755,0.013834830147747744,0.0031172993886028335,0.039069767772969693
3,2,0.035694983041203665,0.02687159030086351,0.0046063820243990045,0.11817995837679819
3,3,0.01077878299207268,0.009261604211798362,0.0023997546112094056,0.02765883535311305
3,4,0.016035998073024464,0.012431359687732315,0.001648963864175916,0.049832240745671545
4,1,0.024000729653227113,0.021686755063917637,0.011687010448608648,0.050456387685687505
4,2,0.01678328786752234,0.014343042700593792,0.00527435025413057,0.04277011377006824
4,3,0.019020891916632802,0.017212160819565052,0.009301808501431405,0.03978540605351555
4,4,0.010320245517964581,0.008077291672370552,0.0018102217637868026,0.03174982821859754
5,1,0.01480330604742662,0.014526439651704186,0.009133987794623592,0.022063485344022794
5,2,0.01037616246026041,0.009429028160418424,0.0038100458200092725,0.022339900247591377
5,3,0.011815759989171453,0.011503670258368643,0.006811462506385036,0.018554632937864437
5,4,0.006447295272016096,0.005253378839499069,0.0012597519994958207,0.01858089014834226
6,1,0.016653364449493165,0.013534134359332609,0.0027415930407370817,0.04947108706802054
6,2,0.03875318883105637,0.026205102867603927,0.0040491637895635835,0.14770302604389585
6,3,0.011227481859190102,0.009097693199492352,0.0021866267921245345,0.03259931913448057
6,4,0.01621315400830291,0.012285822631659211,0.0016661423693064158,0.05319447563606133
7,1,0.017891778815545382,0.01502406236068548,0.0034689129140651,0.04925487629237301
7,2,0.04007743750591274,0.02964748680794631,0.005066556701668603,0.13575634192062214
7,3,0.012078596931642526,0.010172872594449003,0.002739933862031659,0.0325633421505852
7,4,0.019890154979793344,0.013386550536097712,0.001589250564711805,0.07528018064069912
8,1,0.018028004513852825,0.017442161740629878,0.01081577513330556,0.0287411652784684
8,2,0.013613090839461122,0.012598127200196933,0.0057402181467880245,0.02728150054925446
8,3,0.011487466323192343,0.010968810132231402,0.006010092375144418,0.019895068220815403
8,4,0.008209283913939224,0.0073197233182409165,0.002666161629109967,0.018955858029468434
9,1,0.009316352852902315,0.008371261240749054,0.0021063977251961586,0.02199762690381565
9,2,0.021620933491974165,0.016380186392621142,0.002863944406126134,0.07027638930453382
9,3,0.006517849307039895,0.00564344731939018,0.0015194440745536374,0.01636789859055583
9,4,0.010184862778621014,0.007490060212240749,0.0009423020836819757,0.034046672938297266
10,1,0.013457976276156833,0.011981612596814894,0.0029311665687771424,0.032584847171440216
10,2,0.030372513761501865,0.023567723781056937,0.004164678868103448,0.09514079816005795
10,3,0.009395576354392482,0.008070834822912775,0.002130193675887374,0.02428101152560568
10,4,0.014720586290210278,0.010686917389482138,0.0013357207917885586,0.05064963855066542
11,1,0.01597335771134098,0.015155394973701893,0.00907772408426089,0.02787599824489209
11,2,0.011164498863607781,0.00993493944924012,0.003926569223177746,0.025566461786803937
11,3,0.012682671556692345,0.012010258115939455,0.007055476996000645,0.022229616034784017
11,4,0.006967918299804636,0.005545957380993904,0.0012865112441629836,0.020938559120576874
12,1,0.007652956273851171,0.007081364709245148,0.0018237863491095418,0.016698183608320004
12,2,0.017922687053665558,0.013708178586514831,0.002421174290362473,0.056980374294823326
12,3,0.005331463554862952,0.004779166706931937,0.0013221161711101238,0.012416500012959165
12,4,0.008394231166452546,0.0062949897364292795,0.0008097582542581041,0.02715436006621014
13,1,0.017508669726991232,0.01494578685862569,0.003449428510781001,0.04680667166082967
13,2,0.03967565279814096,0.029467257249079986,0.004997580179632592,0.13322827000876222
13,3,0.012004626759634837,0.010118627919576656,0.0026430506451318252,0.03258312021717582
13,4,0.019192436310064866,0.013356113723844359,0.0016098540434176078,0.0699937932427268
14,1,0.019388604811006054,0.016650298731128547,0.003989722732007394,0.051228005846979466
14,2,0.04571975233361726,0.03276867229050545,0.005240734753691887,0.1621503347605625
14,3,0.013675643002440094,0.011349561485939562,0.0027672916363441534,0.03831201223454964
14,4,0.021098628534835788,0.015103416753994429,0.0018172917039027709,0.07420814804105283
15,1,0.014770259555926746,0.012129222468543286,0.002808867722967744,0.042666377009046415
15,2,0.03308655895011855,0.024096022084276844,0.004117754789072936,0.1146472584078715
15,3,0.010263590895372661,0.008192618425571056,0.0020772174648649145,0.030938622905471388
15,4,0.0163475959989204,0.010933109906016803,0.001277649586063204,0.06243559595617001
16,1,0.012884229738474634,0.011558425913330056,0.002988493164167283,0.030636725234735325
16,2,0.02899270109861877,0.02297334251313367,0.0040826820772132885,0.08752369677626866
16,3,0.009337347940014236,0.007770404158039131,0.0019330663906239518,0.025702331737515776
16,4,0.014756122533845985,0.010279794968968435,0.001217021431117349,0.0533521737507962
17,1,0.01549976442925828,0.015015883112382226,0.00946717660406653,0.024289155582701248
17,2,0.011730216068728004,0.010868589868140491,0.004940342102653603,0.023540721684702184
17,3,0.009887781569124635,0.009455264380642755,0.005191067595131961,0.017044716414471365
17,4,0.0070770480120999,0.006291863091502287,0.002298151537811198,0.016315577512054338
18,1,0.018657624105634107,0.015558475719739225,0.003504756897362896,0.05199984574755444
18,2,0.041306767284596126,0.030875729068721915,0.005277685333803978,0.1372851468231027
18,3,0.01247008977485378,0.010558156450364488,0.0028450128718675157,0.033144309709411394
18,4,0.020580932798252138,0.013945314887579701,0.0016584611192529543,0.07809337703328555
19,1,0.037789817184714795,0.03029868978052451,0.006367367200442953,0.11342234233653933
19,2,0.08731398665487393,0.05993507543021437,0.00903184705783116,0.3257098205799987
19,3,0.026143952865225605,0.0206769058477038,0.004604081010652794,0.080745836385201
19,4,0.04072479133513848,0.02739380230576914,0.003122598688646558,0.15668462742330266
20,1,0.017169369828896136,0.015502129024776799,0.0039216541653671715,0.04034743433852617
20,2,0.038789053506083616,0.030604272429482965,0.005435514827096985,0.11826502904783098
20,3,0.012096561885368694,0.010448209847127443,0.0027438496810324657,0.030797762443978614
20,4,0.019329277601988982,0.013757871690997934,0.0016856594076349839,0.06824282377905869
21,1,0.008166743823873791,0.0073759147093611175,0.0017915616910346387,0.018783090846146915
21,2,0.018510346059518533,0.014351789021169119,0.0025817120231063848,0.05731292427396496
21,3,0.005581288438105586,0.0049526654902073124,0.0013964979015270947,0.013025676459788476
21,4,0.00869364583415543,0.006567178446922584,0.0008632137394789267,0.027509998227386687
22,1,0.01167563744315523,0.010790901249209974,0.0029237775373727754,0.0255939910755944
22,2,0.02705977900716193,0.021296335703610787,0.0037406885582523274,0.08273372207490627
22,3,0.008459371390838568,0.007268668174421523,0.0018662405448230733,0.021717852103706036
22,4,0.013252123603591076,0.009599628718255402,0.0011775898630327873,0.04529346080391535
23,1,0.015172211641898928,0.01399794132986053,0.003862123809338627,0.03341358012774112
23,2,0.03541480365680546,0.027655736194782066,0.0047571583433111365,0.1095768762355075
23,3,0.01104233463625341,0.009428074731086795,0.0024141375888035803,0.028804478774963477
23,4,0.0174087107043306,0.012420047271537863,0.0015021128329070037,0.06061310822454531
24,1,0.009199185027712905,0.008446742440093821,0.002247658509631082,0.020401932872963623
24,2,0.021241285766728756,0.01661991229531845,0.0029701351359940763,0.06540426458934306
24,3,0.006477172435257649,0.005712647420582232,0.0015634140928307877,0.01567604381013719
24,4,0.010448157572499579,0.007516462961228447,0.0009251712973888569,0.03626415161486773
25,1,0.014250197303026804,0.01283355324704203,0.0030525851401817386,0.03357278516456299
25,2,0.032715698185936115,0.024966642393273966,0.0043173560644941935,0.10543457129252215
25,3,0.010012116411661241,0.008617317646438706,0.0021979081534811667,0.02575248816448297
25,4,0.014954887325551506,0.011545389270999882,0.0015059681073262383,0.04684683136530888
26,1,0.020776677806545622,0.02007780222407598,0.012361607149720491,0.033077698580297854
26,2,0.01571366825101676,0.014526008358099357,0.006516815330457827,0.03169831827768888
26,3,0.01326341396792644,0.012648664966372642,0.006789719649525565,0.023228068043721236
26,4,0.009515646688167916,0.008401321354441178,0.0030276012507960883,0.022460370942579966
27,1,0.013524451290207445,0.011840786613953998,0.002783708260654808,0.034211582191601565
27,2,0.030986480859243375,0.023105599299901802,0.00396096464312463,0.10421264582108816
27,3,0.009211004133623515,0.00797667332469099,0.0021731866749248726,0.02325458626792393
27,4,0.014345226725346265,0.010624064947441841,0.0013604540982025746,0.047848661191652736
28,1,0.01729351173894412,0.016879441099132295,0.010754955548995635,0.026107285113990922
28,2,0.013089792309891065,0.012170328962136916,0.00561610941814519,0.025846058896412897
28,3,0.011031948432100412,0.010634622982812359,0.005875050441298655,0.01844827794650996
28,4,0.007873836501720424,0.007057609671752444,0.0026139348279048276,0.017744236008087437
29,1,0.007894620898679768,0.007334055073829141,0.001926963398664479,0.017031674234486944
29,2,0.018205714599571845,0.014351051772412417,0.0025684112045842237,0.05571418361381117
29,3,0.005555434915041967,0.004932834356460599,0.0013632284498503557,0.013186419382411203
29,4,0.008817329375901134,0.006487797253018322,0.0008205072343216228,0.029608379069958314
30,1,0.011598251860199544,0.01017176611864069,0.002326039748946749,0.02929145502925944
30,2,0.026186777220658222,0.01990884594035649,0.0034256896256483803,0.08472766655365498
30,3,0.007925312666771092,0.006828166021847313,0.0018199762760048855,0.020270447621978202
30,4,0.011990477641850376,0.009119100328548877,0.001201946148142604,0.03812660230275643
31,1,0.01531204187931237,0.014676607511995296,0.009070492237986255,0.025383904037849403
31,2,0.011619754512988583,0.01060211603948066,0.004737360949520899,0.024247489753944876
31,3,0.009736975901896218,0.009244443790389079,0.005106708355649741,0.017262391903088096
31,4,0.0069393590730780635,0.0061930537077107915,0.0022568632257759674,0.015969678126385167
32,1,0.013131905952789761,0.012794369962478371,0.007615726080499559,0.020646476241292042
32,2,0.009879316301171304,0.009194033576968597,0.004208952277072312,0.019578269033430278
32,3,0.00825540414328284,0.008036496034529548,0.004697406153040478,0.013089711708901044
32,4,0.005893990573917522,0.005334194039233407,0.002024256888112888,0.012941262524204394
33,1,0.02557294767229396,0.023314921796945408,0.012401450024593707,0.05204042926932925
33,2,0.01931226454497749,0.01697848812448577,0.006907731023845972,0.045477988266358606
33,3,0.016208325420404728,0.01470104589355687,0.007187950623322561,0.03408441347222368
33,4,0.01152960991591826,0.009893406034174131,0.003360809511543954,0.02933697162599667
34,1,0.01732312927676976,0.0166142450341541,0.010087117665916778,0.028699517666827917
34,2,0.013087249140678815,0.01202474754860072,0.005398595534987663,0.026939164700757755
34,3,0.011041437519116121,0.010479627533803815,0.0056071620422984475,0.01977256651337227
34,4,0.00784187866561148,0.006993566370141296,0.0025525225215309133,0.01799685219117597
35,1,0.017646494444315115,0.017323790590318636,0.011298772211414503,0.02573064815471705
35,2,0.013347341104751444,0.012460904471323976,0.005807138028023226,0.025810175499740504
35,3,0.011276718998758477,0.010894867683771414,0.006091512205707199,0.018598531650051438
35,4,0.008066921322916209,0.007221219682497058,0.0026828214991346947,0.018289875053374618
36,1,0.010653861871712241,0.009651306047432565,0.0023509474514550985,0.024772595462054854
36,2,0.024072857386365054,0.01886769507004804,0.00338323424760351,0.07394739750421794
36,3,0.007375101896500824,0.0064927013054242155,0.0017576219672526285,0.017919989373848765
36,4,0.011384223784781213,0.00860324777643533,0.001122889251736692,0.036432299046120366
37,1,0.023528863186731024,0.023122057755756518,0.015172445639557938,0.034180426718704984
37,2,0.016355316433422626,0.015135413882863165,0.00633787305368929,0.03340028079982274
37,3,0.018947072182044822,0.018339360667631227,0.010523514827796409,0.030858937526490923
37,4,0.010557344223670462,0.008301509470578594,0.0019174164760886988,0.032432476510401896
38,1,0.009585163690799795,0.008388262325621516,0.002075354584707593,0.02380990352190709
38,2,0.022140192615752886,0.01646699184661883,0.0028496964712401572,0.07344394179348923
38,3,0.006630409850057647,0.005670780018987761,0.0015377464362896266,0.01708425332560053
38,4,0.010401807235699516,0.007478626548523131,0.0009568155375897231,0.035568037721377475
39,1,0.018576032012195452,0.018092685295468307,0.011425856280311574,0.02862620752283651
39,2,0.014001082747094903,0.013063589333267157,0.006037326763745031,0.027326060846745454
39,3,0.01184583915336636,0.011384482132288175,0.006276612336562587,0.020071940043253893
39,4,0.008499962587465342,0.00755624600886823,0.0027376747652645855,0.019671505538588985
40,1,0.02279664260396114,0.021581093494636813,0.012295821053431053,0.04040352297676331
40,2,0.017206874909467432,0.015636459933095342,0.0067512919788789705,0.03693068451259717
40,3,0.014430136283147512,0.013563476569386126,0.007230355201298367,0.026618273938079598
40,4,0.010317481735566264,0.009072207387005994,0.003212016798078324,0.024620154352238105
41,1,0.022433498670319824,0.021886966282284745,0.013957300122373922,0.03417208911753961
41,2,0.01682842806394039,0.0158419863927082,0.00746200401122511,0.03167789245801785
41,3,0.014431351702880228,0.01375433623775933,0.007263748450046007,0.02550541141356633
41,4,0.010327593907852055,0.009121611630294443,0.003267057179019052,0.024290635264123363
42,1,0.01977020313728957,0.01919354800057531,0.012175737842660976,0.030701127953474378
42,2,0.014935591468096534,0.013901861206477042,0.006324286395083791,0.02952652784293114
42,3,0.012689050960300369,0.012108743496614569,0.00637746345047935,0.022296255705344513
42,4,0.009053174135037187,0.008036158381840519,0.002897965383798351,0.02096977462392979
43,1,0.01250725001090657,0.01223845142002597,0.007588314831921494,0.019023685430284005
43,2,0.009429602841648978,0.008803660092942305,0.004079264217560042,0.01834049920893871
43,3,0.00788450824750373,0.007699425825172776,0.0045501846242323105,0.01230254082676987
43,4,0.005637756003138486,0.005113240345644398,0.0019396074429051408,0.012331040363782186
44,1,0.019864637661813764,0.018639681712039564,0.011235287007186423,0.03587854671782146
44,2,0.014978472957073294,0.013600612939894199,0.00602494722059787,0.03220594459364731
44,3,0.012673736209479074,0.011772243849545061,0.006194557585164146,0.02452978135866166
44,4,0.009018992041056823,0.007908318611755283,0.002803544046521627,0.021774621604629223
45,1,0.02396526558106155,0.02351877058034423,0.01547278520942067,0.035019663124821
45,2,0.018020066335053892,0.01701787718713597,0.008124945978155692,0.03361446921710461
45,3,0.015463922679411867,0.014790750335424907,0.007808193827941243,0.02701965701925703
45,4,0.011069783789957892,0.009809490623790555,0.003511777490315614,0.02596000717961897
46,1,0.009328875554729013,0.008429768435241038,0.0021532322085227335,0.021773977259088435
46,2,0.020900865918449453,0.016681405046848865,0.00303932223916706,0.06270110342821841
46,3,0.006601961009120272,0.005673968736961318,0.0014953524956140985,0.01704929032951809
46,4,0.010475326970858798,0.007458528404532618,0.0009247669118129183,0.03678908303365915
47,1,0.008592975206093216,0.007823128519178785,0.001992365668328944,0.019460263654179452
47,2,0.020163846415051964,0.015219180839219065,0.0026292718906378728,0.0661342854645758
47,3,0.006074789415323649,0.005270961091687535,0.0013975898312898268,0.015130842289026322
47,4,0.00931174388258813,0.006978769420505534,0.0009066241500288297,0.029910176501312377
48,1,0.016782278028130895,0.01531884314101564,0.003981720193158638,0.03800362765604783
48,2,0.03857626645334859,0.030211930282488232,0.005375197219621607,0.11902923065580187
48,3,0.012023280756028452,0.010325896492613217,0.0026375781827292955,0.03097847654723147
