county_index,age,mean,median,q025,q975
20,5,0.0317547651706576,0.028893086091238515,0.00904477226240679,0.0707391317408216
21,1,0.01324973710682059,0.008724258885440168,0.0010243219339116645,0.05127768745847036
21,2,0.020681890848035928,0.01678561286111037,0.0027098499323834897,0.05893136954283098
21,3,0.02667478207505219,0.02308437885731755,0.006164180560582301,0.06646573422074648
21,4,8.378271053085062e-07,4.5441847270717953e-07,5.1351630085599836e-08,3.933254912279695e-06
21,5,0.014281587521903324,0.013176482914277508,0.004203234346850455,0.030040927713953537
22,1,0.019649658794422042,0.012961903914975422,0.0015044196229641999,0.07648889856829
22,2,0.030781570930163944,0.024774768975109267,0.00398517188662208,0.08968002424010306
22,3,0.03899991835930566,0.034360184313615746,0.009295559710027499,0.09491421563741151
22,4,1.2394544868605675e-06,6.779465858128429e-07,7.660489174537881e-08,5.850338059393044e-06
22,5,0.02135114761494562,0.019519505642230386,0.005982980918529467,0.04761178196543613
23,1,0.024494595511415845,0.016300927495245348,0.0018702073945382114,0.0939124166354971
23,2,0.03804653269709421,0.031149720869432677,0.0050766520318878535,0.10866305879948937
23,3,0.0492553562819517,0.042995059321259965,0.011304070818638741,0.12251052242378294
23,4,1.5598304423076379e-06,8.452325222927384e-07,9.475507313617524e-08,7.32792573690611e-06
23,5,0.027064634725465168,0.02439242164737008,0.007081802541303373,0.06194682871604328
24,1,0.01587465242119929,0.010663599956954508,0.0012504189962217992,0.060446129420865725
24,2,0.0255982799421856,0.020279479988325605,0.003176939530000891,0.07719867179518766
24,3,0.03211764762395038,0.028187279776213922,0.007549240177348703,0.07897667924242426
24,4,1.0117208896933999e-06,5.538329416577598e-07,6.327900959366387e-08,4.732428761370859e-06
24,5,0.017317422224217505,0.015995112394084434,0.005132121482077679,0.03708767930266545
25,1,0.022297986504847954,0.014815072885969685,0.0017390742678367252,0.08595601498854678
25,2,0.035473358445367864,0.02825118291388518,0.004471776336494353,0.10614656403433578
