county_index,ethn,mean,median,q025,q975
24,1,0.0009226016540587944,0.0008576212499261922,0.0004197989615695994,0.0018020063084418817
24,2,0.01328409344031751,0.01271959672999233,0.007522986619164345,0.022338599898521834
25,1,0.001561020495544778,0.0014418535398854678,0.000678469776769551,0.0031395376757579795
25,2,0.02249207863358659,0.021350849652242255,0.011908952945666152,0.03976592050293519
26,1,0.006993419666745737,0.005860901572802157,0.001781048272147955,0.018882352759797976
26,2,0.02440644932653922,0.023685462612489674,0.015971550188740156,0.037027061078389545
27,1,0.001246169798128695,0.0011266198441827573,0.000517467251007135,0.0026703989148202556
27,2,0.017943399552112972,0.016614793792440963,0.009169870274386038,0.03449791704232746
28,1,0.005839617883441278,0.004929592915863964,0.0015219125349202167,0.015468822027856174
28,2,0.020394904960620207,0.0200015811331978,0.014120715933524186,0.02901222060563505
29,1,0.0007722288014119832,0.0007265574398303852,0.0003633865803126203,0.001445742936938399
29,2,0.011118130905460832,0.010781758555766905,0.006584142714162792,0.017593555862800182
30,1,0.0012592186413065813,0.0011436452975479698,0.0005395472190032556,0.00266602842463518
30,2,0.01814660287956062,0.01685463761733442,0.009555016287929697,0.034572803250305706
31,1,0.005023248426906516,0.004204405578814414,0.0012832709917507906,0.013546540284732771
31,2,0.017556633142820546,0.016856915737594954,0.011735864162486771,0.027676206844129858
32,1,0.003928448373505476,0.003300485428054298,0.001027391065086197,0.010522044185388863
32,2,0.013661935371171802,0.013471700009786798,0.009561854905874002,0.018870348363323068
33,1,0.007759580034558825,0.006210126505866553,0.0017487699018592497,0.023084451434601198
33,2,0.026969417530555647,0.024700495007104032,0.01454465443333799,0.052693074190018244
34,1,0.005792895547953016,0.0048302613927509045,0.0014539153415315338,0.015728131778138674
34,2,0.02019243214230748,0.019433285230126995,0.013159605749511681,0.03172918353824771
35,1,0.005991332154898617,0.005071166345365729,0.0015821857462778573,0.015771210341928493
35,2,0.020918507973796418,0.020607905573445433,0.014845230945159736,0.028704479863667903
36,1,0.00107921144401449,0.0010035108897057925,0.00048696048811757423,0.002112529573750889
36,2,0.015540005405153372,0.01487834386572957,0.00870954119285962,0.02618219647850997
37,1,0.027720941942102794,0.025460000624728606,0.010649306884374689,0.05769587571407755
37,2,0.028820382877296796,0.028424958632351262,0.020524279376727687,0.03932709948937366
38,1,0.0009233668903454821,0.0008210985601247501,0.00039644479411301474,0.0020406535291673518
38,2,0.013297435650646098,0.012108447161390111,0.007048462682717706,0.026661292753164027
39,1,0.006166260790669454,0.005187313499104892,0.0015977359798586813,0.016415235057559024
39,2,0.021499856735029767,0.021017063940315592,0.014676087495509745,0.031209077434375013
40,1,0.007185672185136996,0.005924419242069731,0.0017641047425092965,0.020008797137220015
40,2,0.02505417292599825,0.02381653502083305,0.015294089478762467,0.04207901355253566
