state,age,mean,median,q025,q975
DE,2,0.06783740649201878,0.06244376093342874,0.0326628766772774,0.1331418883283395
DE,3,0.07377000837730263,0.06914376130209073,0.03713888420486305,0.13682965568045297
DE,4,0.03178304111053305,0.0302536730814875,0.015984058901408308,0.05608494688435912
DE,5,0.0520552623364828,0.0503173125474185,0.028011917167798293,0.0863072466291409
FL,1,0.061394214439624305,0.06010725595412318,0.03731865454654246,0.09263260857611703
FL,2,0.07951502456350265,0.07888374027772829,0.057430751406713415,0.10504310672801831
FL,3,0.05115116997744115,0.050425681637760164,0.035537190295823785,0.07098780274533113
FL,4,0.04783115522508914,0.047082457987147865,0.03146065708277267,0.06846264428446736
FL,5,0.04544532250338429,0.04525653221910314,0.034615269587908525,0.05740323693260879
GA,1,0.05179121177989798,0.0508337975822233,0.03143783523409626,0.0777072574345927
GA,2,0.05661314233215185,0.05605669270525074,0.04025830351761216,0.07598911480434059
GA,3,0.0433842861397876,0.04285733862598515,0.029956732045670786,0.05972807597052101
GA,4,0.03472791754248601,0.033946692064196905,0.021730614731572756,0.05194352816059919
GA,5,0.031613018240407846,0.031401902776950784,0.023402789915543246,0.0411124739613056
HI,1,0.05132929296058918,0.047743156695277164,0.019775256975629416,0.10314921877822625
HI,2,0.057922298598845956,0.056301985526027915,0.032358887700288795,0.0924819280642443
HI,3,0.04455120642377039,0.0430870536663557,0.024182881108233852,0.07285039563684279
HI,4,0.03279874205805108,0.03112276993912188,0.015267414446106154,0.05968620757536283
HI,5,0.03381864404788716,0.03314345883920522,0.019908450600332007,0.0516923511752688
IA,1,0.035380225036425954,0.03361748136835837,0.015031945329784685,0.06574622457355266
IA,2,0.04287443455225089,0.04170556868669908,0.024481467372433622,0.06751594626466441
IA,3,0.03422762126784945,0.03335436817278592,0.019001615581531215,0.05413999131371518
IA,4,0.021265785057054412,0.020362649800934537,0.010405208916051453,0.0371083618025196
IA,5,0.02405634688034157,0.023820942575165614,0.014493433666557361,0.034922798795177616
ID,1,0.030727520684678683,0.028932797789241894,0.012580564463401523,0.05870793851815899
ID,2,0.03783210437589794,0.037050386227600936,0.0220851662885312,0.05805611284812621
ID,3,0.028894742719745573,0.028208799034872646,0.016423028710724874,0.045211122712060466
ID,4,0.021820675537300434,0.020870610935534765,0.01058548712528864,0.03835166869181562
ID,5,0.02168221117564424,0.021366546228629144,0.013250902653836771,0.03191556743642583
IL,1,0.04463867761247181,0.04353241380169449,0.027027091026605672,0.06857603683967553
IL,2,0.07147634880775112,0.07027299867119091,0.04699052632380528,0.10288263484664151
IL,3,0.04233245481980111,0.04126567555348805,0.027318747634342493,0.06331048407374763
IL,4,0.03508673336617107,0.03409782344699439,0.021398893879335818,0.05448104978352331
IL,5,0.04104586867055401,0.04042277313202822,0.027984369227963993,0.05770343636357232
IN,1,0.0441649092903578,0.04332020620139569,0.026752182555173087,0.06642097132439394
IN,2,0.05237573011667683,0.05184692190989783,0.03721704983927878,0.07055796023297815
IN,3,0.03888323962445545,0.03839959912768447,0.026792980656473418,0.05365792101560992
IN,4,0.028510843035233956,0.028023094811155586,0.018457629707781774,0.041269282932392064
IN,5,0.029364690045887317,0.029208827568045007,0.02155822496280789,0.03816168463158934
KS,1,0.03734511787733983,0.036362652308650045,0.0209673691898968,0.05924063428599786
KS,2,0.03697894258310299,0.0362612904068853,0.02343455636252745,0.05441184537815179
KS,3,0.032772728952152864,0.03221262026110021,0.021052006677160198,0.047527971171357875
KS,4,0.022525558336146768,0.02195966594329967,0.013234933032309224,0.034995148988521504
KS,5,0.02145095101641893,0.021274721748170685,0.014387207934629654,0.029524021613677592
KY,1,0.04262131229086005,0.04100844427127652,0.023949788599669692,0.0708044635665793
KY,2,0.05570501865289251,0.05433940427714072,0.03673311009576257,0.08137210181305832
KY,3,0.043728289918541885,0.042733092876660266,0.027429869919091323,0.06543929724683133
KY,4,0.024971589889137294,0.024542887451426996,0.016230280176457664,0.03615485942467854
KY,5,0.03344941271686199,0.033151426002958354,0.023197780167906204,0.04513611899657321
