educ,county_index,mean,median,q025,q975
2,13,36.243387580801055,26.906837297999502,4.463116079018083,121.57415694068597
2,14,18.589377026100255,13.254139303955553,2.02559347799993,66.60554585297503
2,15,25.49361686425981,18.470729768660192,3.059664854113076,88.45169933556939
2,16,99.85937452124719,79.20611099233463,13.968923386839693,302.3714005401211
2,17,35.550461833984336,32.813498378232595,14.532713240725103,72.38924189207204
2,18,20.57183737408538,15.201381756482004,2.4710094310114927,69.46561104000835
2,19,31.717041305377233,21.605314672759405,3.1292947309714796,120.464427403928
2,20,75.43630826435577,59.443696341298235,10.495514249010103,230.25333929824475
2,21,8.925066306060257,6.8891076235328335,1.2088075183231477,27.910236132755916
2,22,112.33974751529453,88.22271643996041,15.446929929158925,342.9426145080693
2,23,76.66415855595066,59.85025364444134,10.194884270011134,238.25209746755291
2,24,31.138092609756054,24.230982941543225,4.2815259410053645,96.32352776140188
2,25,85.35272849720602,65.02734877360906,11.193938336901768,276.0767190092557
2,26,80.53076515361506,74.37207249061068,33.05782020873257,163.51173578496707
2,27,34.137179346694595,25.334960680580853,4.278474624806196,115.00918001642133
2,28,65.23872818485309,60.58411315789485,27.68221501660543,130.06313741764026
2,29,11.647679081163867,9.133642756131083,1.5796133397955618,36.08918224823565
2,30,29.06907161267211,21.952662789847267,3.7382915537772075,94.96652311798086
2,31,8.291632349717823,7.503663619262278,3.1613286311636912,17.925798522403667
2,32,2.578983201006343,2.3506640555858986,0.8483562896796553,5.631847235252456
2,33,11.026890262448939,9.596944688472517,3.6611971854348737,26.747619567362868
2,34,12.441043502010102,11.322590381858685,4.762762341243881,26.505763851165085
2,35,84.04605856966276,78.46254237808228,36.4827924891183,162.79173320581506
2,36,55.39396137910174,43.28644549676082,7.631774360077179,171.34946461101222
2,37,1091.4987114390713,1009.2722998970055,421.7664152820351,2226.2973787743636
2,38,10.149604421211446,7.459822726108579,1.2326890569011237,33.9092751928197
2,39,96.69036826546144,90.1531862238847,41.403058312493044,190.0905105548333
2,40,21.150612801378276,19.054139608113957,7.809592229707107,46.68001673637539
2,41,345.49370110371495,325.0010495450907,152.64035546603355,651.7132890446281
2,42,127.67625750990156,118.73019559913531,53.60567377119049,253.22623176129056
2,43,3.1536736492919,2.8936100580084934,1.1497079198399964,6.650014844759417
2,44,16.55642620236892,14.949711865257225,6.400466248592727,36.10024187052489
2,45,915.2097857438606,863.9316778034316,412.46228387360617,1711.2921498090227
2,46,22.3458087093043,17.772315701731202,3.1162093678401552,67.12863479075803
2,47,18.28747114058936,13.731956502650501,2.32317386436142,60.258713040649376
2,48,170.19611365552447,133.2573286445511,23.579730471422295,524.9902592506077
2,49,421.31029527191356,394.0900367460186,182.2801122476269,816.8791391880036
2,50,22.737115424382864,17.373937306791106,3.0176746352555806,72.84337477139361
2,51,279.71939835404123,264.05243895600086,125.3017052388876,524.8152893124875
2,52,92.27686884733875,85.90315642177481,39.28219192884874,181.9073843892311
2,53,6.203078173009688,4.879507349335642,0.8396440515236838,18.81988467503746
2,54,6.722913267775045,6.079824406796585,2.6445301589110883,14.452176629967466
2,55,73.39987774614366,60.24545723120064,11.26071844508827,209.14215064158327
2,56,54.071295437499835,41.7835267569703,7.161840882340007,169.91601874866066
2,57,44.442146460431566,39.50560144918546,15.914853430888648,102.0622194758112
2,58,54.30029322572624,48.444135864862176,18.5706741233558,123.98124925373081
2,59,303.1138624368904,280.15002160525387,116.98361036793119,616.933352053774
2,60,11.364484951320001,9.20158762647927,1.5890575704040912,33.10570946732383
2,61,136.6721064240936,108.20619080392277,19.429402401814194,413.2077466287583
2,62,62.296492517122346,48.23557691170144,8.271665457577855,195.28090998493997
2,63,379.580021817715,355.4628380180938,164.2154157359082,732.9264490442795
2,64,41.70674878666979,37.46595795033056,14.372721391118302,93.89910850804814
2,65,25.261606989030554,18.94006868915814,3.1995282442567627,83.71895427524308
2,66,9.76469562959514,6.76217827702872,1.0544305268489866,36.135976244123704
