county_index,race,mean,median,q025,q975
1,1,0.022198298962151124,0.020673963307085347,0.008937559892936509,0.04407911992945048
1,2,0.00909120399679858,0.007443435058985337,0.0020699784563779394,0.025540742352383454
1,3,0.021816479024213756,0.0211351207871061,0.013624629996556744,0.03386030225156604
2,1,0.023593636562912666,0.021619688615744065,0.008825212928586889,0.04959938236909502
2,2,0.009420034764320104,0.007826721434231347,0.0022328050560929407,0.025843085304763442
2,3,0.022683324362708222,0.022184859711999887,0.015210835189860526,0.03307949077401525
3,1,0.007035424924716126,0.006325000819187888,0.0024540613332236175,0.015683768466239208
3,2,0.08170328698271953,0.06978100196864728,0.012353865665392157,0.21957063743869773
3,3,0.023595701088468958,0.02177453280616911,0.007734239440855469,0.05018152296790929
4,1,0.03086913482343075,0.027696090431470102,0.01247785763233224,0.0685802809866268
4,2,0.01826221294118563,0.015379011886440768,0.005311221353234633,0.04810026126125309
4,3,0.02405253004125734,0.02179488873118614,0.012682365239466475,0.04927034808607774
5,1,0.022655060364743736,0.020751470857240766,0.008745140097380567,0.047512085914003535
5,2,0.012737931050181367,0.011549355590545181,0.00448151025108975,0.027912077623129743
5,3,0.01685666062986465,0.016603422452183457,0.012029810694037508,0.02308154160518342
6,1,0.008636733591630776,0.007336771913185202,0.0026930491205567502,0.022623696400383798
6,2,0.10129787361699646,0.08006671095079787,0.0141251835410917,0.3142622362494718
6,3,0.029453760848088314,0.02503978646657424,0.00811022490704684,0.07762584088331632
7,1,0.009181076442228582,0.007928666140921928,0.0030572823439146664,0.022821221180768486
7,2,0.11381195184657161,0.08777103550218221,0.01310964808110764,0.3640176853291286
7,3,0.030380055822112305,0.026873254177859872,0.010644375327742988,0.07086299613091432
8,1,0.020692141959200116,0.019378767187202578,0.008593145317819536,0.04044462353763727
8,2,0.008500501101407402,0.006975699977530466,0.001968899739252636,0.023913248748503188
8,3,0.020431004503799192,0.019801117604609453,0.012760081345113819,0.031836883954429025
9,1,0.004845281608654684,0.0043689546375755665,0.0019319977297567346,0.01051428655810683
9,2,0.06118674672407959,0.048384660089926805,0.007377112100767925,0.18485671306922827
9,3,0.01595724265309748,0.014897118206706243,0.006921047868352816,0.031187834117368262
10,1,0.005806507020697088,0.005162412295749058,0.002114449678584284,0.013266257757713788
10,2,0.0766960560891182,0.05635705154739796,0.007798589025532258,0.2596766319600406
10,3,0.01863272685422537,0.017438533226212,0.008865148354033233,0.035277965624810885
11,1,0.023416127676374066,0.0214176676321201,0.009268583864120867,0.049290515484564
11,2,0.013388780671085143,0.011838341998028742,0.004463523609620551,0.03125060687556846
11,3,0.01772850339763902,0.016838084526994215,0.011535204338312663,0.029490410475316396
12,1,0.004031928082971624,0.0037418193908083843,0.0017111623506298513,0.008019241413387354
12,2,0.05220799816036702,0.04097305167987103,0.0062187418431833156,0.16062059909353368
12,3,0.013210372890412679,0.012808268269922062,0.006373470422683029,0.022406062359452496
13,1,0.009491513200810197,0.008305342050168443,0.0033327085892794635,0.022636810536716543
13,2,0.12254667531358422,0.09134819689628494,0.013068611195405925,0.41161265143133136
13,3,0.031279987017755834,0.02804473297840876,0.012143272437125326,0.0695199643190578
14,1,0.007855290854079645,0.006746509548962522,0.0025135924507047355,0.019802887159970233
14,2,0.09734025040985321,0.07419392399282976,0.010990273632873302,0.31499497190149606
14,3,0.025567704963051774,0.022897095461531444,0.009392431408045786,0.057458071261323136
15,1,0.0059680324697543065,0.004910539509989566,0.0018498871239674283,0.016459639436984176
15,2,0.07856958461653253,0.054339023223349193,0.007103088386903179,0.28971613304095034
15,3,0.019197139403671803,0.016375429176257672,0.007613653436410548,0.0479134519575453
16,1,0.004895365889982843,0.004301665955520377,0.0016128786853793508,0.011648735783391113
16,2,0.056280920658520875,0.047879534586573284,0.008220566553037972,0.15321459040013016
16,3,0.016148005529456617,0.014896700436579076,0.005331236151798731,0.034602070084415175
17,1,0.019056725100877917,0.017662400304084756,0.0075157445724261035,0.038563184788071234
17,2,0.007762462925127773,0.006374917012855074,0.0017949241564238956,0.02175043003790564
17,3,0.018582724845208714,0.01804849583605162,0.012118268698314632,0.02825999865281332
18,1,0.0095215278777221,0.008205588886279676,0.003053550397216279,0.023743873405806058
18,2,0.11820022077115883,0.08934527023551042,0.013699065882895163,0.39150734670486914
18,3,0.0314722770352416,0.02794305558744041,0.010646774730624396,0.0732563219809784
19,1,0.0173154000306213,0.014178333857249537,0.00460676993644972,0.048408316502926214
19,2,0.2145822101072328,0.15486940908799876,0.021637083256044486,0.7583780313156899
19,3,0.05681087315180435,0.04802246155444294,0.01659181144973832,0.14889732833516897
20,1,0.007262434024906155,0.006505374033766348,0.002682227018773715,0.016210963618575713
20,2,0.09257006023182995,0.07184392645491054,0.010383083287065756,0.2885821958895867
20,3,0.023497275414539064,0.022187875872809824,0.010532262488947954,0.04417180749839333
21,1,0.0033259841525727332,0.0030216930289835194,0.0013128257722319603,0.006971408791637037
21,2,0.041026822602264125,0.033539038233833335,0.005339077340040097,0.1165277904114278
21,3,0.010882179111907657,0.010404300847873804,0.004734226374455452,0.019162524807849465
22,1,0.00433054247810827,0.0038984145758516322,0.001628217927096681,0.0095559434383267
22,2,0.05299996124204629,0.04345298537594598,0.006747982460020044,0.15164560566251598
22,3,0.014052948907903413,0.013441892090185538,0.006020712607491888,0.025617401480459396
23,1,0.005741102120030909,0.005169784295456359,0.0019637421508076876,0.012852222451775318
23,2,0.06580396139667603,0.057471476735061,0.010135433496374394,0.16929656285375724
23,3,0.01897483452777653,0.017963966039799606,0.006491001772152886,0.037666732999644084
24,1,0.0068700071033716255,0.006468921977085823,0.0031889118463230256,0.012857939453058862
24,2,0.09050336882012158,0.0705035490392584,0.010780020617578018,0.28042256039378993
24,3,0.02317010154358234,0.021937744481353022,0.01038173208876987,0.04314512200062013
25,1,0.004075964824713219,0.0035964890637373266,0.0012525792383458602,0.009762695127184192
25,2,0.04413700863321758,0.03973054930501764,0.007854621434396978,0.10613075324192614
25,3,0.013500123033274075,0.012566968390865404,0.0039396745180762804,0.028658175713604878
26,1,0.02479740102028867,0.02317690099581298,0.010133762002850362,0.048938643835356406
26,2,0.010198196880045345,0.008333715587707232,0.0023213118553659156,0.028950643913381292
26,3,0.02446388752444508,0.023711724480378782,0.015002111837202266,0.038293418885249515
27,1,0.005368898717139966,0.004766586172224866,0.001874990518821059,0.012407209555197845
27,2,0.06336495379277914,0.05291238691361494,0.008867411567236343,0.17647012180448562
27,3,0.01778493918661436,0.016386642070734,0.006219163494048162,0.037768658448874094
28,1,0.02108027909620046,0.01960237910366798,0.008383587159829231,0.042233914659452865
28,2,0.008531756548919453,0.007067425607083715,0.0020211776148066772,0.02361380428764052
28,3,0.02051731173543219,0.02010566144434886,0.013719058445223135,0.02976301111157978
29,1,0.003248357628254558,0.002975256562596767,0.0013224935391000375,0.006729379724362139
29,2,0.0419763850764579,0.032660690102609614,0.004815261675210837,0.1297568800397853
29,3,0.010502766988711035,0.0101891971374313,0.005325364609333561,0.017501273331117926
30,1,0.003121518090133386,0.002698953267975437,0.0008757486907577306,0.007802442139066172
30,2,0.03275385930954291,0.029402762752522703,0.006277586485118086,0.0792311042457045
30,3,0.010405255103698299,0.00943824190121046,0.002688300978350962,0.023899321004758483
31,1,0.018215256261173485,0.016521553935182773,0.006683383109014592,0.0396676868528549
31,2,0.007318083915424411,0.005983566914263319,0.0016691570077636234,0.02074913671901508
31,3,0.01751510405490856,0.016810605116341627,0.011547837211865666,0.0277663993476081
32,1,0.013437529357493335,0.013235691540263262,0.008951619573176669,0.019083061136526133
32,2,0.006118507293364247,0.004793074600549103,0.0011892625917448805,0.018962163197990736
32,3,0.014789528687274648,0.013815090177369031,0.006111973260099895,0.028977660654604553
33,1,0.027697214243905765,0.025258692399479532,0.012574849523964803,0.057256459993537595
33,2,0.011949982173950581,0.009326358999579776,0.00230031808098453,0.0370811226988713
33,3,0.029069691993080626,0.026319365579010018,0.012130975660748534,0.062395631215706945
34,1,0.020524544603723775,0.01915621438559495,0.008524909603688088,0.04036202694736622
34,2,0.008488477468018635,0.006895000043295463,0.001917598215681858,0.024407300837720646
34,3,0.02034130729743544,0.019557419862127667,0.012284046141257592,0.033052660525249224
35,1,0.02119517162674783,0.020215038364995018,0.009425244514230862,0.038446147568123916
35,2,0.008763940261708285,0.0072560846923030164,0.002077542949290379,0.024261918267740115
35,3,0.021122330898934134,0.020776020910587237,0.013418038462472076,0.030774893109754953
36,1,0.003838731800061038,0.003461291351981462,0.0014379282839076125,0.008434069638037925
36,2,0.04632672651796019,0.038601299379748155,0.006187885951350208,0.12826123723379268
36,3,0.012502260406040548,0.011948770521199435,0.005210538036792443,0.023019782645151015
37,1,0.03321698929913409,0.03247949031523961,0.017977681759071586,0.052632277489941245
37,2,0.01998614002684653,0.017877139303259584,0.006583812638954375,0.04536616744944422
37,3,0.02663235389983338,0.026024447874387936,0.015047591451922472,0.04164585425886412
38,1,0.0039016590610021465,0.003389830772367735,0.0014358662301361793,0.009276523991225728
38,2,0.0510302501135662,0.0374631165686886,0.0052546925933833,0.17066719604254507
38,3,0.012567845986708992,0.011446524572841218,0.005899075794390351,0.025830993960848606
39,1,0.02262396137323273,0.02075534577172243,0.008535723618673005,0.047449004566297664
39,2,0.009085641426767698,0.007499906294009406,0.0021257372359429674,0.02526376511184406
39,3,0.021776988847230828,0.02126193430277628,0.014603665912406609,0.03189548236716556
40,1,0.027518090908076852,0.024764151134739516,0.009809293505562885,0.06130488295833366
40,2,0.010944919994292018,0.009025878063362563,0.0025084572944512563,0.030552865894386966
40,3,0.026584690414435286,0.025261945847082676,0.015880473902373,0.04514520054775325
41,1,0.025072857200121115,0.023580042590838096,0.010441412266966347,0.048120993671919486
41,2,0.010211768557084073,0.008507081473423318,0.0024297205797672613,0.02774625680986665
41,3,0.024751535690463844,0.02417172394377016,0.015580495251310288,0.03732555964349482
42,1,0.02472546338166703,0.022826821130028076,0.00954179180255415,0.050595690636029846
42,2,0.009923670593949935,0.008273326359259467,0.002357416665888503,0.027041348323305573
42,3,0.02404038748019416,0.02338544478204002,0.015422519675701773,0.03651428090479421
43,1,0.013128343756451753,0.012965173967500007,0.008413579643652634,0.018800147197153894
43,2,0.005880266799513076,0.00466965273120091,0.0012037532744574326,0.017612746919296235
43,3,0.014168789276520613,0.01353806320416842,0.006481049023828633,0.025524365061943523
44,1,0.020890018085707424,0.019633532369675105,0.012242476535845735,0.037147598686022174
44,2,0.009354447960208892,0.00726855324017016,0.0017889227896716127,0.02932905207077107
44,3,0.02278472807205458,0.02078282610869912,0.009053352044669727,0.04808731500763149
45,1,0.030483019374497426,0.0289367088609497,0.013189449117345894,0.05651092829859511
45,2,0.01245914831662567,0.010412225712211854,0.0030093971361318797,0.033800362287114596
45,3,0.030242932782786426,0.0297019332183695,0.019209062779919628,0.04439394116897721
46,1,0.005248239685810881,0.004791792816935522,0.002038437190054098,0.01107459084149383
46,2,0.0654675016377124,0.05222952055208051,0.008412404023666182,0.19567906979853747
46,3,0.017440243306536596,0.016390321873385814,0.00692506426228527,0.03423347207570984
47,1,0.003358596521936183,0.003003197351356566,0.0013061963397519843,0.0074001553255961475
47,2,0.04333865363157087,0.03314082444464603,0.004807175799556579,0.13558212168880648
47,3,0.010819182269220044,0.010237081610230212,0.005296493250841126,0.01943348633791904
48,1,0.004955169968165558,0.004391682512890717,0.0015227726518992459,0.011675638893908423
48,2,0.053815179393271434,0.048539926127979915,0.009680845104338072,0.12876265661676897
48,3,0.01642996273305081,0.015360788971368833,0.0048413603298750295,0.03463685392849057
49,1,0.026111687065730343,0.0251639270064105,0.012393863589403845,0.04514321068010388
49,2,0.010934608081809663,0.009028063739404488,0.0025494410043440828,0.030358681355242056
49,3,0.026445368953736215,0.025910911955276155,0.015644854318330195,0.040248583891766165
50,1,0.007037492625647557,0.006412109927288645,0.002760867292962095,0.014901026689148382
50,2,0.08879793269536769,0.0703955756657606,0.010794611090599232,0.26617565049270536
50,3,0.023196731124463337,0.021880322428992557,0.009857823910177227,0.044080043775866384
51,1,0.020384738128894443,0.02002625752586428,0.011803876716156929,0.03106251860207044
51,2,0.008807737375951722,0.007239292263708147,0.001976225839117489,0.024782673925673102
51,3,0.0215422331973718,0.02081912753667011,0.010688569446123716,0.03654939788673054
52,1,0.021702310202118262,0.02016929011239223,0.008605283211671444,0.043607020910679105
52,2,0.008707607762453821,0.007311351378220272,0.0021080606725815787,0.023430765638031283
52,3,0.021097307651952703,0.020688463695477513,0.01409916713487161,0.0304732115271271
53,1,0.006399829363471034,0.006080063241500156,0.00305954624885956,0.011563651921951572
53,2,0.08696425277952045,0.06484573328056603,0.009607354452919256,0.2909969249156428
