county_index,educ,mean,median,q025,q975
561,2,0.010178822634210232,0.008988660856201664,0.003878069285921387,0.023566811585704
561,3,0.015771055922765852,0.014161884537208444,0.0071613261097806915,0.03389401836263383
561,4,0.011963840893688205,0.010327191915374923,0.003907600483935087,0.0296958148377123
562,1,0.03098956692811139,0.020057562107404683,0.0022104489395384113,0.12258110724992609
562,2,0.018650540831673983,0.01549086318286506,0.0036963406302992436,0.05203851899024481
562,3,0.025315057037043016,0.022933306864249048,0.006166258807912753,0.058629743054593966
562,4,0.05750589042281427,0.045926407636319166,0.007939357156473197,0.17163621887987487
563,1,0.006159723692775069,0.005352942526241208,0.0018036665129960272,0.015200415587093176
563,2,0.008613224374679412,0.008089951729907435,0.0038679901465180798,0.016404309540848157
563,3,0.013330609817641581,0.01282167647988551,0.007382187428810491,0.02215665232282491
563,4,0.010107086969706833,0.009253722984690495,0.0038942378689255128,0.02129168869178712
564,1,0.01661012572599515,0.01129128307734117,0.0013605616506949434,0.06043537230279533
564,2,0.010391348049952566,0.008580302078872483,0.002251205234142031,0.028960600970684574
564,3,0.01442226681281162,0.012696313320019085,0.0035370815731264656,0.03632975321807484
564,4,0.032960314255593114,0.025320850413758617,0.0045727712996462815,0.10387224246465225
565,1,0.007769861475380152,0.005896573364614177,0.0017519802832927029,0.02514234987014685
565,2,0.010901729509612991,0.008735776018525796,0.0035963190919577307,0.031636017730122874
565,3,0.016922708398995165,0.013709592252023867,0.006545483636112291,0.04751701350014793
565,4,0.012904166477029912,0.010066812384221224,0.0035844299406504994,0.039631531192747135
566,1,0.011433691258674085,0.008071033707650275,0.0009877998187330986,0.04041496712551762
566,2,0.007233878106897716,0.006188792926293058,0.001577577363516562,0.01868007019069666
566,3,0.009909715571570027,0.009324735398050848,0.002507471583373008,0.020970588039659878
566,4,0.022574611841310793,0.018346894105057035,0.0033384287399236775,0.06520597074193019
567,1,0.006711381084935014,0.005874291809475904,0.0020086125971376114,0.016261566508431517
567,2,0.009414181476488204,0.008869582749780967,0.0043407811094554665,0.017647734782140462
567,3,0.01465611144970196,0.014073647159114442,0.00793597488114096,0.024708710901427653
567,4,0.011114448064901547,0.01013385874218607,0.004231688809744979,0.02366977685097525
568,1,0.01362975484970266,0.00952539677050393,0.001164557959910048,0.048627235899060095
568,2,0.008210506479283019,0.007416798779975729,0.0020396474492350566,0.01865299610962107
568,3,0.011302208529110028,0.011008031307275727,0.0034192476394081135,0.020893217323825822
568,4,0.02679767887938202,0.0214527743236535,0.003939239797726801,0.07882605403659473
569,1,0.021468888717211518,0.01519550068456167,0.001829637744557912,0.07550276593394846
569,2,0.01378739418651021,0.011510219233720618,0.002856340757525245,0.03745095384637703
569,3,0.018643828327364217,0.01707651960258779,0.004851601972029392,0.04200434647849736
569,4,0.043767768664020504,0.03395919985739911,0.0058949592465505,0.13671206039634154
570,1,0.012577770584237358,0.010043621002534989,0.0013562622451454938,0.03742639578724616
570,2,0.00868984023911812,0.007498706365785299,0.0018536752934115142,0.02202788849725455
570,3,0.012152763861312612,0.011240277931998322,0.0026976165309092704,0.02683206172547994
570,4,0.02885326082993614,0.021533198885265246,0.0035943732984734106,0.0960638579066178
571,1,0.023972364021104284,0.0154538654462841,0.0017603865496754758,0.09412747779964895
571,2,0.014392394818533537,0.011864167556443742,0.0030448332134981318,0.04077265242555475
571,3,0.0198617867034978,0.01736012393546966,0.005025444477565729,0.05129343535820907
571,4,0.04686833377793817,0.03480942654460774,0.005954269781420147,0.15733177357098116
572,1,0.028595062594360968,0.01615172015751723,0.001630443067174421,0.12972493982700267
572,2,0.016895169137887966,0.01243438178856928,0.002630438505988076,0.05867042439952589
572,3,0.021908931611135603,0.017415033243803228,0.005699167611936977,0.06654728023570015
572,4,0.05579247812450703,0.0363171715154524,0.005354867860628158,0.22188672714804122
573,1,0.03181574231343246,0.02134361281811869,0.002384889730517365,0.12020623155476651
573,2,0.019922983640279553,0.016309423103064945,0.0038201890748584665,0.05730221749800069
573,3,0.026869460874460706,0.023793177628958377,0.006753942951943292,0.06566533701106021
573,4,0.06470216265610843,0.04761880244138385,0.007704107086955498,0.21892299318456307
574,1,0.006979831837293969,0.005773152813260205,0.0018393124894135694,0.019161172433879648
574,2,0.009643551690036216,0.008653851235881934,0.004075787054842715,0.02115453389504344
574,3,0.015161573728282128,0.013690042426990633,0.006952554886165167,0.03243426214336845
574,4,0.011452879854830355,0.009961454210108925,0.003895745129449571,0.02784231510538139
575,1,0.018257227106495143,0.012139666288139827,0.001418247311428497,0.06867027394764148
575,2,0.01110047764975994,0.009387294511807316,0.0023773573241805054,0.029514232426292336
575,3,0.014894710530365255,0.013723410089876688,0.00440132440688737,0.033217250463743866
