state,age,mean,median,q025,q975
MN,3,0.06953858725635825,0.06806999042021356,0.04392522493653739,0.10328587946866037
MN,4,0.044203319832234814,0.0430737845331858,0.02687078179949419,0.06809050084854884
MN,5,0.05621119966033563,0.05572202994375075,0.0387246312907503,0.07683486063953777
MO,1,0.08028055200933386,0.07713689193841272,0.04442591538520109,0.1342222854413171
MO,2,0.09041769804694338,0.08779316329697162,0.05746022109223386,0.1376555145991818
MO,3,0.07783141738915869,0.0758551853645694,0.047732426475702465,0.11911830671593299
MO,4,0.04509855172758714,0.043787754650669974,0.026936939421275733,0.07075804123618898
MO,5,0.05543234591158674,0.05480112001322278,0.037288770006556574,0.0770836705462733
MS,1,0.06029032208189684,0.053917988736843184,0.02384110245214442,0.1342996538054105
MS,2,0.0759971228711246,0.06990002890203878,0.032696460129326865,0.15069962113313454
MS,3,0.07721254529894876,0.07303910178522158,0.035179630020044386,0.14157657805987292
MS,4,0.024745220495606124,0.02344863850287393,0.01250882316418303,0.044232247383677564
MS,5,0.04915215350230259,0.047732086460838714,0.024717115307371498,0.08176305730675225
MT,1,0.05822267751910037,0.052828812100853204,0.020473045453150276,0.1279105397298019
MT,2,0.0742180269283121,0.06913225833329578,0.032569900836266846,0.14373964654327623
MT,3,0.07148144383920048,0.0676686222189819,0.0316095122363392,0.13248531587482368
MT,4,0.02518611939747665,0.02335558886669053,0.010157995518180666,0.05064151345016909
MT,5,0.04840049376103383,0.04734304701134637,0.024661711361260108,0.07829685855512378
NC,1,0.06735065751449126,0.06402984668850042,0.034881488584292714,0.11910850147373579
NC,2,0.08542976497792243,0.08308436358552207,0.05371239930888688,0.13026880918729972
NC,3,0.06733071177621776,0.06544568568351639,0.040441105439774284,0.10478432649474816
NC,4,0.04197532238628995,0.04065654234247414,0.02522375637071691,0.06651942058068731
NC,5,0.053395414092699295,0.052623260839781666,0.034701337109845985,0.07625942175169148
ND,1,0.07240591966232168,0.06695034001409766,0.026916152225058877,0.14883332561442206
ND,2,0.0812845385553047,0.07778235050833518,0.039250166965971445,0.14274010869120238
ND,3,0.06741011121614904,0.06471510960336779,0.03274750151496188,0.11675006780276548
ND,4,0.036183960689041395,0.03325411563250076,0.013972687836690631,0.07510114371065299
ND,5,0.04716246253320618,0.04581215821763018,0.02449150758452444,0.07755330121076504
NE,1,0.06308684675256987,0.05827515431567858,0.023184575201080835,0.13018747309808662
NE,2,0.07739820655652722,0.07399088740482372,0.037586801907940434,0.1364536062052613
NE,3,0.06551310882490984,0.06299236423183016,0.03222136045360896,0.11256239720055602
NE,4,0.03483426615436627,0.03241182262407903,0.014219870646472798,0.06928693185236817
NE,5,0.046714184097569535,0.04563836375803073,0.02474454698088735,0.07495188298967993
NH,1,0.0991662443685126,0.09292018286311113,0.04868573894328109,0.18788853937648817
NH,2,0.1034037799432014,0.09744298515669969,0.052908066961249715,0.18633675622244514
NH,3,0.1032301842786075,0.09879313923092733,0.05475252611177561,0.17635319238441916
NH,4,0.0475899172505859,0.045889102886129615,0.025769800780757125,0.07897278714099099
NH,5,0.06513690070068155,0.064030490544358,0.03802837819308534,0.0983492527438027
