county_index,income,mean,median,q025,q975
2479,3,0.046146107544004805,0.04223481893535885,0.013243871686598498,0.102065345835929
2479,4,0.05397269777733688,0.04263237034697979,0.005900557177154985,0.16117852027564675
2480,1,0.015813725228782022,0.011712200871594497,0.0021801166296346883,0.05365600064963861
2480,2,0.05942206246440734,0.052456867995366974,0.010836428155681926,0.14741264079551525
2480,3,0.03858407499426311,0.03558697626494621,0.011173588078810862,0.08323270418850436
2480,4,0.04462828862368121,0.036004778413264674,0.005103529353795691,0.12920166948510148
2481,1,0.007244071460576621,0.005533935072725612,0.0010443251315481478,0.023479425527261358
2481,2,0.02726668577008578,0.024788451849979687,0.005236042087389298,0.06281426426963246
2481,3,0.01799851314205585,0.016773461722842765,0.005233749159154205,0.03756078101409318
2481,4,0.0204041616162532,0.017010062890307896,0.002494677684905921,0.05530567594122315
2482,1,0.012751889488196722,0.009312946769749118,0.001651557069617823,0.04450532264061017
2482,2,0.04949387149569125,0.041206428781542,0.007529254952797481,0.13700961613318374
2482,3,0.030969863693840572,0.02819727204965217,0.008428897999075168,0.06990466100835925
2482,4,0.033885284150322735,0.028763688828911227,0.004504729379266464,0.09060075431729378
2483,1,0.0646776025010433,0.05875969668806126,0.02403420076807758,0.139796962357894
2483,2,0.022964488794727428,0.020334640158793046,0.0074683586438381855,0.053685566370666925
2483,3,0.02414763274653444,0.022269962390902037,0.010206353459881376,0.04907987876306479
2483,4,0.01944109386604519,0.017647359969152777,0.007084396642532229,0.04203630047650039
2484,1,0.02068731334850318,0.0151178583538581,0.0027298113938473184,0.07196648807278139
2484,2,0.0785789180701257,0.06751419085324145,0.013027078862898086,0.20676160883075284
2484,3,0.04995832977865763,0.04592819471247557,0.014263551172951949,0.10893626671833968
2484,4,0.0567879851000925,0.046632540424868016,0.006840350651075284,0.16130033554996737
2485,1,0.012484721124197037,0.009216152237510426,0.0017113839177317516,0.042632029160862256
2485,2,0.04618460180508436,0.04135629156495178,0.008914204119215993,0.11142956376623667
2485,3,0.030444298642367085,0.02797729054916559,0.008788886185891858,0.06640273740413612
2485,4,0.03568292849852108,0.0282417645327337,0.003926177503588561,0.10664567907592112
2486,1,0.040557435031211155,0.035276935211884075,0.010966069355020966,0.10038294226460173
2486,2,0.03603664684956843,0.03181780225526977,0.010222135598423865,0.08585985648969052
2486,3,0.03883423352839719,0.036440850764867,0.01852199641849414,0.07342259923156741
2486,4,0.037521549927774615,0.034374041808838,0.014956268643251922,0.07829664986232698
2487,1,0.034316107698164566,0.03240533111784748,0.01518197091541011,0.06456399587921681
2487,2,0.01234226947762661,0.011210392915366567,0.004354207491891729,0.026734706669817483
2487,3,0.013008875591629287,0.01227709196308337,0.006018048639372364,0.02422044339588565
2487,4,0.010639784517811978,0.009708026618234498,0.0038639582430806097,0.02268625863805136
2488,1,0.04817678433741814,0.04463070096959841,0.019926169831015236,0.0966835686827784
2488,2,0.017220006356211695,0.015488483087085796,0.005918244005561407,0.0386915965128681
2488,3,0.018210529345482528,0.01692110070717514,0.007992311158194947,0.03570396714585706
2488,4,0.01494255897256864,0.013407711981687555,0.005119648979478889,0.03366669711362205
2489,1,0.012210036894131701,0.008746369910738773,0.0015280468581517828,0.043878883559899856
2489,2,0.04643676640760238,0.03904687197216083,0.0070799667504473475,0.12581449997276326
2489,3,0.029307435576406898,0.026732125483467525,0.007775353606236989,0.06626131929081762
2489,4,0.03172691123158963,0.027230116431128153,0.004285479656182878,0.08421272871096816
2490,1,0.021556938494510326,0.01905194574044829,0.006140378209760747,0.05125326243081972
2490,2,0.019230490701293873,0.017159627534055796,0.005659585450860504,0.04442530205406203
2490,3,0.02044826782587868,0.019819087520576244,0.011120149421711802,0.03341738013933217
2490,4,0.019471930110241304,0.018674681734088903,0.0095415549401356,0.03395722761610702
2491,1,0.018731023377999426,0.013341737015757813,0.0023362562862828326,0.06741673271720652
2491,2,0.07346876320588686,0.058579307139619126,0.010604440006551124,0.22199086529220818
2491,3,0.045806559217684936,0.03974515521491586,0.011939914385449292,0.11605975057929713
2491,4,0.05230714307629175,0.04072272611764145,0.00577590740361585,0.16416242462970962
2492,1,0.014728691853359167,0.010870602881961849,0.001990857873001652,0.05029657397686139
2492,2,0.0557534075888048,0.04843588117775813,0.009690427121789576,0.14224385677195947
2492,3,0.035906784413266994,0.032881124384098334,0.01029410955849551,0.07946830414010816
2492,4,0.0417376596029767,0.033353659858324745,0.004711844221996877,0.12377138891319396
2493,1,0.04764890213666961,0.044457747532506794,0.01949162287994955,0.09427073230221833
2493,2,0.01694985628721589,0.015355062029937104,0.005986819059545792,0.03709106408350924
2493,3,0.017717082594390605,0.016854279666754884,0.008558079093241177,0.03188201271866605
2493,4,0.014422740842489403,0.01333069580314105,0.005557207778437922,0.029555070706963105
2494,1,0.01316590037504541,0.008493805616908547,0.0013954370174386439,0.052654488248658475
2494,2,0.04909535727210788,0.03772157958002312,0.006802341011788298,0.1610568953403131
2494,3,0.03145320516921202,0.025406588507452185,0.007051225977249655,0.09380685373943973
2494,4,0.03446821852830409,0.026259130706284058,0.003815754154351089,0.11492855843343404
2495,1,0.044877565446315576,0.0416498636999261,0.01930465117704428,0.08872021788152168
2495,2,0.0161542832286595,0.01443902471270439,0.005547269401476411,0.03657184624892205
2495,3,0.01692775855834808,0.015757612288385237,0.007826561591399711,0.03250073625025345
2495,4,0.013947268669456912,0.01250222661796286,0.004870105800574145,0.03141903960512096
2496,1,0.00934848588946933,0.006889086956677297,0.001280185830433821,0.032014962736363665
2496,2,0.035012074801379245,0.030732478762276746,0.006489065139460269,0.0880294421876561
2496,3,0.022769410953215087,0.020796648389277812,0.0067695204648002,0.050373525985377844
2496,4,0.026934907480030797,0.02108652281638299,0.0029281154596815344,0.08174389833485424
2497,1,0.012838551916683675,0.009643956872116066,0.0017913039706824797,0.04265576819400639
2497,2,0.047743442497957186,0.04291230915152418,0.009404567673193932,0.11399947503326069
2497,3,0.03197612264449217,0.029067612306295006,0.008900012249885068,0.07177348866672081
2497,4,0.03706948317468122,0.029500608374390565,0.004051415959092379,0.10996149444511122
2498,1,0.018117887469107002,0.013205479181486755,0.0023646761202465076,0.06272556279632481
2498,2,0.06938030277516176,0.058641087661724635,0.011456978860690656,0.18982020349393117
2498,3,0.044221229932005675,0.03983899801845829,0.012342874573532912,0.1022021203469874
2498,4,0.05144197721676355,0.040514732894242705,0.0056782324782597435,0.15825538852722582
2499,1,0.015139156395197716,0.010224891337535813,0.0018160266940947791,0.057879694140079395
2499,2,0.06081904362726874,0.04428339408112762,0.00808048762646789,0.21455170879355592
2499,3,0.03821287937743031,0.029598913112214034,0.009094925357211327,0.12255521424123811
2499,4,0.04494674277636626,0.03076000805405487,0.004084954831431013,0.16855239824568904
2500,1,0.03982152027692272,0.03720686697821786,0.01714813423118074,0.07760361951969533
2500,2,0.014330199449691543,0.01290477533104718,0.004919415040227899,0.03200138970618704
2500,3,0.015115986631398383,0.014122802843221913,0.006733039103600662,0.029232263214738093
2500,4,0.012390874187144787,0.011180731877446486,0.004311692125961514,0.02737672927470904
2501,1,0.01831779642782183,0.013647255185322688,0.0025164250599966553,0.06161007609836066
2501,2,0.07037524427565656,0.060850293844831815,0.011899984979082024,0.18176272337306776
2501,3,0.04483066851903494,0.041368307758270106,0.012958228746953855,0.09590961836484581
2501,4,0.05085223763960398,0.04210839755661984,0.006263352955992038,0.14117085170624288
2502,1,0.012927270516329185,0.00941875505738175,0.001709032767887673,0.045116289120960475
2502,2,0.050150661197419726,0.04164575382707143,0.00793324137714717,0.14038377134374716
2502,3,0.031098164606728245,0.02835715270617168,0.009293385055281827,0.0693791396117716
2502,4,0.03625266403342191,0.028848535420225474,0.004162366328420144,0.10885119029751604
2503,1,0.03891934558552722,0.036425397973083085,0.01642619851434615,0.07580822473846485
2503,2,0.01390185680575783,0.012618219601898403,0.004928948267796119,0.03027180380537983
2503,3,0.014654914252027291,0.013810301224550913,0.006776556805977648,0.027404673962276273
2503,4,0.01190173364535679,0.010942308474746176,0.004462699494499896,0.024850285810652253
2504,1,0.033629779997989516,0.029308345393682513,0.009134692677033962,0.0830158375951386
2504,2,0.0298466863503422,0.02645656495342373,0.008573598208651664,0.07050957612993548
2504,3,0.031664526462830765,0.030498236119388348,0.016708863478075486,0.053265022965976544
2504,4,0.03010819029067417,0.028776456456663463,0.01447153295865499,0.0533723625159237
