county_index,age,mean,median,q025,q975
23,1,0.03380122833861336,0.02284995169310964,0.002736605159525292,0.1274467689602328
23,2,0.05264129357302622,0.04425062178603955,0.007462231317196308,0.14236664817710365
23,3,0.06818025285883658,0.06101998686755185,0.01706194854253194,0.15869301912077663
23,4,2.1635358375990064e-06,1.2000300563336659e-06,1.4366459266096123e-07,1.0050836551478658e-05
23,5,0.03757301137261759,0.034795314663659635,0.0107005396429173,0.0805552477706257
24,1,0.021889490981805666,0.014996429563138089,0.0018438015637843488,0.08122282175928537
24,2,0.03536196351266265,0.028808009583761743,0.004634425535853374,0.10104988900022391
24,3,0.04451312401574681,0.03999406568032168,0.011322269969009471,0.10277357542869547
24,4,1.4084599766577046e-06,7.831252308962873e-07,9.561012202165334e-08,6.507336072488869e-06
24,5,0.024010038320263976,0.02281496578293926,0.0077481196530983,0.04726462502087554
25,1,0.030851244150888302,0.020940350622074996,0.0025626183348247313,0.11544563063977518
25,2,0.04918417505706652,0.04021847219798423,0.006583544215438188,0.13953578012352064
25,3,0.06216064739969787,0.055779453249855566,0.015786892063424818,0.14394918167954002
25,4,1.9818063007698604e-06,1.0922814622071643e-06,1.314822656151769e-07,9.18134073089951e-06
25,5,0.03425719378608203,0.031783601237515294,0.009977119588413411,0.07308131478069857
26,1,0.03276813970099128,0.029062370034615044,0.009855577427428111,0.07706398783315353
26,2,0.03475309916353739,0.03239789768333137,0.015334368665182807,0.06752374197032719
26,3,0.02216310430540899,0.020496627243250565,0.009079323947809944,0.04490378227148862
26,4,0.02479749718443888,0.02272504293887155,0.009664140708721862,0.05170652740450509
26,5,0.01870185004315179,0.017459614281650347,0.008089367437262941,0.036360331551404786
27,1,0.027687286941007996,0.01794131487059173,0.0021094023880544334,0.1097106668039983
27,2,0.04246701900713294,0.03485951696646228,0.005788079166622115,0.12016077301013588
27,3,0.054416091728264095,0.04820004346480754,0.01361476418857685,0.13068980168383265
27,4,1.7420913224593118e-06,9.471766376006254e-07,1.1123289018689026e-07,8.1386314164322e-06
27,5,0.0303018824123162,0.027298622096607758,0.008237853523009743,0.06954918142289994
28,1,0.027673458322695906,0.02464395574620127,0.008417968471134494,0.06416365496963322
28,2,0.02929875316059582,0.02752802556708231,0.013316749298483347,0.05548345759210079
28,3,0.018679461000294374,0.017392905641310998,0.007905317931876259,0.036896719843505205
28,4,0.0208471175279358,0.019313203003213465,0.008476640296312751,0.04193685977095426
28,5,0.015703362757514352,0.014818690372050539,0.007170927847590488,0.029239608760231545
29,1,0.01807255680433299,0.012105397420304406,0.0014998495666516131,0.06900191513641078
29,2,0.02887439943331121,0.023460481614485003,0.003799425632674642,0.0825958730776278
29,3,0.03574929602852602,0.03278589759189103,0.009607789977089302,0.07824122848197451
29,4,1.1392616757981088e-06,6.397751265141833e-07,7.888061416870693e-08,5.230449725229261e-06
29,5,0.01937300374520216,0.018686708117701768,0.006530751711505976,0.03618524566755587
30,1,0.023850715248121584,0.01624113220496078,0.0019628269118001427,0.08886913317826901
30,2,0.03851115097389469,0.030947599316199732,0.00504289822442515,0.1120984156980631
30,3,0.04852043799075162,0.043031469373942664,0.01220625975858593,0.11671376389095342
30,4,1.5497699366481426e-06,8.470734146145872e-07,1.0077160620141313e-07,7.258324098436513e-06
30,5,0.026925517177034113,0.024409188607393245,0.0075555483976694005,0.06102095502229418
31,1,0.02440359875003604,0.021376926141745266,0.007112425520922059,0.059171463755787974
31,2,0.02573113104980433,0.02384521610050784,0.011256785652279014,0.05124399244957044
31,3,0.016390020184037214,0.015037544974794185,0.00671686251172202,0.033804931444645345
31,4,0.01829590499749331,0.016726429943692157,0.007206996865546963,0.038492023902493386
31,5,0.013751139683086222,0.012800324707119861,0.006165143483010145,0.026706368957901815
32,1,0.019875930376766545,0.017533500376302018,0.005847283937103672,0.04716897239836293
32,2,0.020891209173366974,0.019641861788779153,0.00940086454698731,0.03957555887422044
32,3,0.013352536410826057,0.012394675666210548,0.005525999853570824,0.02666014297577585
32,4,0.014967036653835957,0.01374752117500855,0.005839339184385916,0.031111669291018367
32,5,0.011166782084255086,0.010568209804185474,0.00513834166733811,0.02057156905287015
33,1,0.040595289733504576,0.03425484555485106,0.010702313492708733,0.10760814925619477
33,2,0.0431683045377524,0.03809498012559346,0.0160916758046842,0.10016912201908124
33,3,0.027448593392715076,0.024076403422666273,0.009654498391486962,0.0647004235256477
33,4,0.030792979156665793,0.026800995044354035,0.010262141327188955,0.07526313377126626
33,5,0.02303226363867602,0.020480929882893645,0.008825878943320311,0.05212475199563907
34,1,0.028173035478824764,0.024653884360670276,0.008086567334534703,0.06871147947271702
34,2,0.02968820392525678,0.02752118814017255,0.012874054147383964,0.05900245110316317
34,3,0.018924122636670797,0.0173839158106349,0.0076666585658193695,0.0391839444956817
34,4,0.021123812601860883,0.019278415648823773,0.008231506942138795,0.044406755715724576
34,5,0.015854767650100746,0.01480577343041117,0.007037038254902427,0.030601173862882233
35,1,0.029132376599255858,0.02604246376332109,0.00895822932315667,0.06685853684184202
35,2,0.03083082688342753,0.029088132476595772,0.014199844358263958,0.05744181518295973
35,3,0.01963780283123809,0.01836631269546922,0.008463417608588588,0.03807092266871332
35,4,0.021976706876142428,0.020410798646840634,0.00898431370012691,0.044184199699433054
35,5,0.016538684568607975,0.01564572877448303,0.007637175625525997,0.030445713819763215
36,1,0.02439037424485287,0.01631208590390823,0.0019854246540884687,0.09349684582945732
36,2,0.03863846867554501,0.031589300010465615,0.005124241853341533,0.1097380290547969
36,3,0.048670388338064266,0.0438772467420107,0.012444624369230686,0.11146187767582207
36,4,1.542776895218933e-06,8.606531325393906e-07,1.045891100985735e-07,7.100625281296349e-06
36,5,0.026337084467904462,0.02500610207725453,0.00844472167892447,0.05214634010881492
37,1,0.059697753744572646,0.05663503738722941,0.02603587778787694,0.11088220949008022
37,2,0.03823517963969124,0.03646852974990836,0.01782611916872934,0.06858756801771697
37,3,0.03862762004153377,0.03696263920927327,0.019192885455200863,0.06776986489867197
37,4,0.03508379112752204,0.03296429933692689,0.014652337604074398,0.06781090522997302
37,5,0.02228886941086744,0.02150845306146363,0.011993411739274958,0.03706253590071682
38,1,0.021916956964232407,0.014124569030539678,0.0016789375068943634,0.08651825823566298
38,2,0.03475639682867962,0.027226777372071707,0.004331222478008536,0.10429542211228142
38,3,0.04362676813542198,0.037659267007356306,0.010476630353895962,0.10906362179223855
38,4,1.3787289100229439e-06,7.447389170491836e-07,8.826208813118103e-08,6.500359984023438e-06
38,5,0.023460145834898628,0.021358567340450205,0.007331060150793419,0.05179707678965771
39,1,0.02798680795021268,0.0252111657854801,0.008853856057482479,0.06293450907039416
39,2,0.03001799646297448,0.028084551357029794,0.01325297757362403,0.05782928812067614
39,3,0.019127651443278392,0.017736007457591324,0.007900930315425422,0.038366901125440486
39,4,0.021397322087129023,0.01967560731075302,0.008402490424017747,0.04410597318085464
39,5,0.0160840469192666,0.015138153719224383,0.00716901604676447,0.030510185637053232
40,1,0.034821234177115995,0.03028817538034915,0.009877629247878035,0.08556614263149827
40,2,0.036846678595500684,0.03384397857619287,0.015309882577537319,0.07617451152096501
40,3,0.023477714630775328,0.02130346829567936,0.00912802128079857,0.050141823494917116
40,4,0.026228867316905602,0.023709823078627644,0.009839337516243865,0.05717078312939439
40,5,0.01972735212817555,0.01816695677860367,0.008286902446180243,0.04011682110576155
41,1,0.029457721177574402,0.026987322896657034,0.010102337491973175,0.0625073025916865
41,2,0.03220141566337554,0.030113427105702723,0.013902072406381971,0.062245120511666814
41,3,0.020544271287316188,0.019024353778176205,0.008288828660806914,0.041664252685004274
41,4,0.022998252551325905,0.021114296388395282,0.008789295043188233,0.04784867567874047
41,5,0.01741534035810101,0.016182017869006336,0.0071804713061687135,0.0345435453235893
42,1,0.031057721507108355,0.027447510436965805,0.009227673425647757,0.07364051162454759
42,2,0.03276725736545329,0.030654903090140066,0.014623221347579643,0.06285657655333478
42,3,0.020860459048516192,0.01937614309703591,0.00872457140868549,0.041476436211374486
42,4,0.023321972366069844,0.02148633750856277,0.00931507250155389,0.04782390203119251
42,5,0.017638714675394945,0.01651715440115825,0.007721158362388303,0.033980255140532115
43,1,0.019211672087096093,0.017243775963566445,0.006018725548219387,0.04350160872301117
43,2,0.0204347606282055,0.019251368224296343,0.009346945672391471,0.03824217891700785
43,3,0.013022796787595957,0.012152987647818279,0.00555707027219736,0.025393539497969155
43,4,0.01456170278356557,0.01350690137451997,0.005919211158992032,0.02921987644882561
43,5,0.010920184308198235,0.010367450953665477,0.005112779464103713,0.019829619448703113
44,1,0.0246996108291358,0.022259959324662706,0.008391477904588737,0.05511146715991403
44,2,0.02748212926541437,0.024815503404168278,0.010649326369137478,0.059720107992445294
44,3,0.01753121371835648,0.015700687771265095,0.006377375728114521,0.03945803837318036
44,4,0.019617687288322198,0.017440606898557847,0.0067877947266826045,0.04528935561787016
44,5,0.014704999697053413,0.01338375716798523,0.0057539413534772816,0.03144182589977531
45,1,0.038367305879926775,0.034392455734406246,0.011932567181432558,0.08703541874166747
45,2,0.04074107211368598,0.038459517907091706,0.01876637525676686,0.07582086371395289
45,3,0.026003817965545132,0.02426098404728475,0.011074662916159429,0.05083602539642925
45,4,0.02912474913646336,0.026936978874954796,0.011682858536309645,0.05881243148752928
45,5,0.02196331153878385,0.020677102246659217,0.009811600489571193,0.04134550474273851
46,1,0.02193976518283217,0.01490298727959575,0.0018322529165973472,0.08213655268173699
46,2,0.03608003331931114,0.028411578368356796,0.004453755170950502,0.1084744439227444
46,3,0.044212266262477026,0.03968427943493623,0.01143663681219031,0.10250693618958104
46,4,1.4135889277652998e-06,7.833213728038722e-07,9.330885407987107e-08,6.540360598308234e-06
46,5,0.02416543677085276,0.022535588955807755,0.007512644443772662,0.050201105385967996
47,1,0.01972023451877374,0.01328419248036966,0.0016304811354168733,0.07382291910953417
47,2,0.03156045204385152,0.02564792135117384,0.004179943443321735,0.08880616857061256
47,3,0.04000891297035456,0.035564736747641656,0.009989790439791788,0.09375197255138101
47,4,1.26162254799863e-06,6.977871160913794e-07,8.475882999922056e-08,5.880875546049315e-06
47,5,0.0214895580874951,0.02026820168131815,0.006936887500846893,0.0425308717574995
48,1,0.037461424089309664,0.025406396757434904,0.0030817949342832945,0.1413631709466342
48,2,0.059393659836733385,0.04909413593915737,0.008029485521796723,0.16649615942395193
48,3,0.07538584273740302,0.06799882679627556,0.019243969365546815,0.1724804193429196
48,4,2.407823808236693e-06,1.3338364980580483e-06,1.586049734269979e-07,1.1214559848682858e-05
48,5,0.041686269779524936,0.038662288724289784,0.012071995577701037,0.08839260105598994
49,1,0.03545297178878543,0.03175979648172782,0.011012119560119892,0.08085836616328038
49,2,0.03760076385386243,0.03548106206966435,0.017356093665967222,0.06989866508315842
49,3,0.023999947368801757,0.022419290143987802,0.010254295830798944,0.046672709165115144
49,4,0.02687722256164544,0.024875814319336234,0.010830246522406621,0.05437108237713874
49,5,0.020235855182903165,0.019097200732514405,0.009185500085270361,0.037878037778305604
50,1,0.03197638480459084,0.021699012447860426,0.00264004085172499,0.11954232111609589
50,2,0.05181965452358781,0.04168408910110148,0.00660803146444692,0.15203728034445135
50,3,0.06571946310474064,0.05780263032660278,0.015647337766193134,0.16106834753994329
50,4,2.064683289222623e-06,1.1368498443823977e-06,1.3677527859874068e-07,9.574393198374302e-06
50,5,0.035018434513007436,0.03294170508875696,0.01116096587097867,0.0711949293965839
