educ,county_index,mean,median,q025,q975
1,1,26.918353649076362,23.272315686497826,7.80497011427823,67.04373837749432
1,2,92.84136218638702,80.50861589195742,26.826668818586516,231.29337688763516
1,3,86.78937924950702,68.9256234201062,9.406215020902108,258.2854683024029
1,4,29.263294971549787,22.789607529843934,5.0138657204890675,90.89370773248591
1,5,41.420527379189664,33.691702535200356,7.87170719123356,118.80824189443283
1,6,42.99216072174876,33.242122312721435,4.6168225335182,137.72196924071545
1,7,44.85726368818232,30.9433159578098,3.7385010091610154,163.28962968562698
1,8,71.56686094051554,62.48056951198389,21.20863878365692,175.31854075142778
1,9,56.37741400625379,42.39915121650732,5.482804774376615,179.99301353931378
1,10,61.547719287168036,45.65577382275775,5.8680187498607514,200.73057493742834
1,11,30.634568712985804,24.32259297610278,5.534891345580416,91.82332598669191
1,12,16.480923318213144,12.601729553157487,1.6539847899677196,51.273033283174925
1,13,62.245159051096536,44.17778693467709,5.478620262939106,218.4655929356356
1,14,51.7349697527056,37.85060947510924,4.6132350988053075,175.50808208622465
1,15,35.79391176527233,24.481263416052197,2.94187051016641,132.24529986397698
1,16,105.40316140209245,74.79848813882904,9.158224381946658,369.12500626038974
1,17,28.765286546853076,25.025281377311465,8.378980009829336,70.41067993060115
1,18,28.826303087392485,19.787149874698,2.3597830935771174,106.06755459806064
1,19,76.9096869030256,52.5982666215751,6.0518973436208645,288.74896595231945
1,20,97.82774949317766,71.08841982284824,8.908319668184411,330.8484814249025
1,21,19.108137543506107,14.729658368530291,1.9682919027091803,57.97885311749247
1,22,171.69655888411506,128.23182938758617,16.22692143963598,560.0140898106191
1,23,116.17291237312581,84.93022207937254,10.5964367161105,388.98188584431597
1,24,47.78713656413582,34.93405058928954,4.446975135031948,160.45390556016787
1,25,211.62286236473452,166.48332226931217,22.419554239777998,630.8016958280162
1,26,48.86119974190943,42.24730676292862,14.069949213809588,122.14291383882336
1,27,88.62795032093013,67.05355916482975,8.679631571380266,283.2002404546821
1,28,64.72230266314618,56.70823926297089,19.511294299704815,155.94262569292175
1,29,20.170227544729638,15.176067952639244,1.9644822058001732,64.34638820184993
1,30,72.05251791931562,55.91573627616485,7.587140517569542,220.36033896673365
1,31,17.614014827256526,15.336040032809343,5.194696683428976,43.34276348645314
1,32,4.443987096963532,3.922922295891073,1.3260482816217496,10.588015430834648
1,33,16.59556217480395,13.891419928052708,4.320211073845537,44.81520790853227
1,34,14.125962514286034,12.322778448693716,4.153608291303046,34.779674452658426
1,35,60.30685224675614,52.97992723412213,18.24468907850775,144.7151497290935
1,36,107.16234663659641,82.81764647035448,11.059403580205611,329.3985392648344
1,37,391.8176079692458,308.72772095285904,69.76884475778509,1197.323387360976
1,38,22.74388828402131,16.821315544940127,2.1560888749886775,73.63746738915111
1,39,47.051249687714375,40.86899636227128,13.846771546038026,116.11245497038321
1,40,29.69160616637182,25.560436020984085,8.375753312742198,74.6885923745543
1,41,77.59896467710917,67.19414984506015,22.27038306445228,193.8636963833711
1,42,67.773479616101,58.90717831883183,19.75457220254353,166.3379736339598
1,43,5.269285324147466,4.664044143935837,1.6179938426323053,12.40122328148508
1,44,13.266204429194437,11.337264437163887,3.725799647034969,33.97768741805871
1,45,178.50529841569747,154.80103245727713,51.76818425654486,443.9786601988987
1,46,26.83033458437021,19.590798306819607,2.405885484103965,90.50909526728155
1,47,47.72491800816746,36.9053321750976,4.844626217722565,146.39139371765492
1,48,263.4465049529571,196.07579990439936,24.75422317187207,858.7896284856364
1,49,250.40392917132638,218.9126424702678,74.79548401573946,607.4009593448188
1,50,47.73356332695152,36.1644266677403,4.763483265468717,151.71890756680753
1,51,105.59576762992498,92.48865407456447,31.598787044381343,255.1622438791126
1,52,82.87431185164856,72.78105751334513,25.1370231674909,198.59862875051567
1,53,11.40274636942983,8.846111675145853,1.1636340665758587,34.80310333466097
1,54,11.22709098930179,9.739868883794912,3.329079872239207,27.773768602711353
1,55,58.86253671927333,41.67625194016422,5.152840916239382,206.95337838029653
1,56,72.11182008387172,52.24895390514989,6.577426208477457,246.76622505127833
1,57,50.05427576868572,42.31845022266941,13.312184781406934,132.21015452920383
1,58,59.85512964522996,47.01722135104205,10.466944913491377,184.9502562786665
1,59,66.9099962071584,51.813221654978946,11.44154384682599,211.1547926736964
1,60,11.549416941706117,8.261768106114307,1.0123618580553053,39.796504249100025
1,61,188.99941458376452,140.52704454301863,17.98413447148933,614.7942265884009
1,62,100.13054184642006,74.40112095088034,9.44448511685837,327.4516264750013
1,63,129.20668279906656,112.10177775823871,37.56228660264947,320.6937024533513
1,64,63.2497265819104,51.023574056690876,11.704560835094293,183.66951200260314
1,65,26.4900146967735,17.721177580385152,2.0593319186516834,99.66845405403728
1,66,30.798763214898,22.837895686834973,3.0102377301655174,103.93351420836669
1,67,108.72962481768673,82.70765194659819,10.898058222158742,347.1378797335795
1,68,10.95333538973235,7.713073116765521,0.8539978904454885,39.00547918248978
1,69,7.8061804290466466,5.286931983253993,0.6136778588616817,28.48308499454969
1,70,96.96165753215759,83.46191316347355,27.427967028961156,245.2550812066096
1,71,27.423390541442092,21.523263038719847,2.9671906729528494,81.67107264111561
1,72,0.8580323867374439,0.391675896359747,0.0,4.15804796957159
1,73,4.8020920599639645,2.8076956335948866,0.2853462564305048,21.14318057236534
1,74,2.5816063361348296,1.6315769523863466,0.17741644223667183,10.11720402448936
1,75,4.085431555071677,1.6380458027055118,0.0,22.724316999358944
1,76,6.618627258795019,4.192850290971692,0.0,26.21253764514434
1,77,25.80786424336783,22.101029082345086,7.1408423052830665,66.06236688534254
1,78,0.2702626806530075,0.1510089801966712,0.012448508700821826,1.2573244245122486
1,79,2.4364390058683925,1.461033773580816,0.16069493471844526,10.161481468613475
1,80,31.51135937016621,18.81301642592535,1.9457572709458009,135.58664624588937
1,81,49.048679261128896,31.18207824186752,3.5327064608107697,199.55536258336326
1,82,14.660753413411673,8.859714715931172,0.9236270651293883,62.96606194944667
1,83,13.329754404238315,8.486434725470282,0.9292455876246188,54.01294473652328
1,84,15.171803126218991,11.675451058040956,1.5680438424217988,46.53612164672841
1,85,0.8191179816623386,0.5563605786437922,0.06359398855295063,3.0555346879617367
1,86,25.360434535597797,21.91711419814063,7.3538072513823245,63.66041798519621
1,87,12.322470391252825,8.439862952709353,1.0421766864989432,44.9968187475152
1,88,12.665686923633395,8.972071742194313,1.1143218259668972,44.70722912994537
1,89,9.518972329099961,6.991220868990866,0.899927261690672,30.85652134823082
1,90,3.5255374479372543,2.2830044850238123,0.2587459421525569,13.632959239415719
1,91,4.820091921733363,3.2333109446283044,0.38526995374175177,18.15252262746072
1,92,3.7949312477292976,2.3609575812045387,0.2638429563284722,15.838412227754509
1,93,0.9788131180199745,0.5106951904450034,0.009887695936892253,4.519795011830128
1,94,4.965046288782605,3.3139967050337673,0.38301423998905,19.03696010538
1,95,2.0003465332759625,1.3646634853264066,0.14374639103409984,7.3701451255742745
1,96,0.5458703474451687,0.33088902722175983,0.0,2.3152737492398123
1,97,12.819989622272299,8.585986251130002,0.9726904102821194,48.86339789154792
1,98,85.41390221938963,63.933959565261844,8.126300527194704,276.3457956400611
1,99,83.03013315670253,71.9259015739059,23.97828343149936,206.52101927056484
1,100,62.49577915763592,54.02174755537655,17.943388994078262,156.61901914960913
2,1,125.86320223021852,117.91936580688076,57.27786891227934,241.48729469704563
2,2,430.4720462395903,403.849430227855,194.77718799261174,818.8280635017729
2,3,98.48447153579151,86.81439964644349,23.73443447083696,239.0431173734499
2,4,113.5791099957889,102.53575899922336,54.79837319418806,238.66659321078552
2,5,157.2014027961727,153.06944578156651,90.03745942586143,249.3003342079878
2,6,46.3094373262359,38.60351659050876,9.812943260049156,131.0002283528293
2,7,102.9862986957873,88.61449725329726,25.1508796920379,266.8765185935782
2,8,248.09024615852442,232.3922160509279,113.70338934092914,474.14153105960264
2,9,84.41938672506389,74.95788708316113,21.14815955059423,199.49600489447158
2,10,90.81841575349628,80.04266867341593,22.274592026979484,220.858816985851
2,11,146.42002038961098,138.62764769115623,80.86611252923464,259.3349272451803
2,12,26.793115545135503,24.639496053246297,7.1830369131287535,58.02988765479722
2,13,111.82146367712399,96.10470036755311,26.407953677186978,286.93429955811683
2,14,71.70611224880136,60.85295876014773,15.553637321977488,190.69063434999978
2,15,59.630007236576866,48.89151634962416,12.950732824857637,171.85031985124945
2,16,138.35711959040214,117.80320974218063,30.926942937925777,362.64407861845314
2,17,111.33172440911368,104.52065742962563,51.319256521406594,209.66443729851628
2,18,67.09797620298379,58.20029288248084,16.571153470268936,170.3583535476793
