state,educ,mean,median,q025,q975
DC,3,0.07961883364154579,0.07759994195867205,0.04474179179793362,0.12607849038402325
DC,4,0.11423793492969574,0.11211720727988991,0.06741530201659698,0.17333143648062793
DE,1,0.0666919061207889,0.05150510590602764,0.01417597930733685,0.20489687975477958
DE,2,0.05258248983735517,0.04965632288669033,0.02827707512971805,0.09358662015359123
DE,3,0.07022043667760192,0.06851241132293862,0.04006698594110311,0.10960095385989328
DE,4,0.09776500131962386,0.0893331600725392,0.03408625235505672,0.2050233369574498
FL,1,0.023160157345349815,0.02202263647358414,0.011520548746278267,0.04131144743732424
FL,2,0.0384818636460304,0.03804113826462377,0.027584764257143655,0.05185181814937958
FL,3,0.047604571028653016,0.047223207598746306,0.03657126857501595,0.06083863279279047
FL,4,0.046252239717729536,0.04539970012351338,0.029937815021454917,0.06754353319926194
GA,1,0.02455880184236375,0.02248365194651765,0.00966318556177358,0.05071914400070866
GA,2,0.03159852410085527,0.03113692595687178,0.02155243253890845,0.04424883476504872
GA,3,0.04340450529736928,0.0431075734128879,0.03272807274989829,0.05581723147800974
GA,4,0.04506657588723171,0.04399016499503492,0.028223193554233573,0.06798053476938203
HI,1,0.03185111756498552,0.027339956865115943,0.009671400663937907,0.0803420098792829
HI,2,0.032229759923233944,0.030931746056923927,0.016459953693736637,0.055254161892194224
HI,3,0.04732909318344919,0.04633276979468366,0.028498681468808986,0.07192319241565402
HI,4,0.05222341209516674,0.049148410093859424,0.02212135537813413,0.0990618847030689
IA,1,0.028833535350100335,0.0235842914594964,0.007623856180950543,0.0804506869539952
IA,2,0.024733717904059427,0.02377934793172406,0.012324555350541222,0.0423811767859013
IA,3,0.036953580540240956,0.03641262025975332,0.022366923030843505,0.05480434040166367
IA,4,0.042525783094682135,0.03942460716875116,0.01758624240535157,0.084525170658236
ID,1,0.022163003039997284,0.019034011323095186,0.006558534688013737,0.05556727868878132
ID,2,0.021126020857627506,0.020283484755845217,0.010796180752095702,0.03608084444455937
ID,3,0.031786293443728006,0.031162963835369123,0.01952038289165538,0.047716949966182726
ID,4,0.036025200699934444,0.03369903520409663,0.01502981438472207,0.06945127840172732
IL,1,0.020154064075336913,0.018751329129803374,0.008991704353557933,0.03920668651679386
IL,2,0.03231548387353592,0.03189721548447192,0.022612481907359223,0.04433677588648577
IL,3,0.03762983267973461,0.037407407611675256,0.028890367592523686,0.04756446522877787
IL,4,0.04482057296098299,0.0439657632306336,0.028259521152824922,0.06629794567668269
IN,1,0.025154900777401304,0.02249610600006982,0.009961361993099169,0.055004631207986404
IN,2,0.029863232953644993,0.02942326241827957,0.020589329037170173,0.041595367622901315
IN,3,0.039655010283473756,0.03931792370603726,0.029270171665782142,0.051927009143050595
IN,4,0.041746746815877186,0.0401706348129685,0.024724520167421785,0.0675810291277934
KS,1,0.024094495162812864,0.020870326720768093,0.007984028730681785,0.05877384887942667
KS,2,0.02468049213391675,0.02397610298535592,0.014923543340283023,0.03841530522236092
KS,3,0.035035102889032194,0.03473551392548936,0.024609529411312583,0.04730087805794955
KS,4,0.03539603350432632,0.03368657174370947,0.01818306584537762,0.06163046074785036
KY,1,0.032766979611890554,0.027680880320609495,0.009744885300144253,0.08264569706170281
KY,2,0.03083152630677639,0.029896706078124703,0.019141077420791255,0.04767058597872456
KY,3,0.042303030367466424,0.04167125803866281,0.028585323804731336,0.05949017756784692
KY,4,0.054132477970851814,0.050656086700435435,0.028277983997091773,0.09899883741911969
LA,1,0.023730336194605437,0.021824831665524635,0.008387892816024662,0.04965698171408379
LA,2,0.025284975192883922,0.024432920224862556,0.013775830772672927,0.041603780517730234
LA,3,0.03861470726018691,0.03758581073272893,0.022890651157330497,0.060415530946046056
LA,4,0.035373891474110464,0.03342604226062617,0.016102172156898922,0.06570858829647996
MA,1,0.022848348111593322,0.02028871295383075,0.00937838221513787,0.051502307344745084
MA,2,0.039335192113017746,0.03865218582642456,0.02650539836523694,0.05606177920385633
MA,3,0.05085093230923457,0.05037838709515307,0.03727068690639743,0.06709974579341486
MA,4,0.041927384952147984,0.040762227369042656,0.025728507834751894,0.06484772382670707
MD,1,0.021328515045104714,0.018541583147616517,0.007554155880528042,0.05129093367022738
MD,2,0.035098748897933636,0.03437267656607842,0.023194274819792433,0.05127637812099941
MD,3,0.04329913747296485,0.04279587988980395,0.030540007188158365,0.05895027417049643
MD,4,0.03434974421562159,0.032938329878041274,0.01872514419438073,0.05801957751951569
ME,1,0.041621374779482294,0.03278007703161868,0.010133419007724827,0.12517167862534762
ME,2,0.034216882341942645,0.03279630125726164,0.01701173253883854,0.05927061378426641
ME,3,0.05139292697213624,0.05055335432971665,0.030185611263704705,0.07760487784939825
ME,4,0.06338316497161965,0.059228578068155915,0.025687976673168727,0.1234670951770841
MI,1,0.021285027389009278,0.019172192275270793,0.008961493034654438,0.045646692093370606
MI,2,0.02862591817832338,0.028221223929073412,0.02000388092672026,0.03949271986078755
MI,3,0.037039173529181665,0.03680850788187292,0.02808148356928997,0.04730874074478672
MI,4,0.0392805940528904,0.038134061425371846,0.023896743785679967,0.060813451851646244
MN,1,0.023454689072047324,0.020367464617543525,0.00890967474006141,0.05625902676707146
MN,2,0.029949110487026913,0.029349107304162257,0.020022137142897273,0.04323194798992317
MN,3,0.03710032239525611,0.03693887998184907,0.028354900573220664,0.04675873512184244
MN,4,0.04837631233590101,0.04716758580338652,0.02931726213744548,0.07411658171986037
MO,1,0.028624771570341913,0.024637854966477784,0.009832221260627367,0.06939990136762246
MO,2,0.03111859106648727,0.030542375494399275,0.021019179170872083,0.044423425464620234
MO,3,0.0400551024072575,0.03975311992512218,0.029594695711826942,0.05220568554875994
MO,4,0.044181097247160406,0.04250802968769951,0.026038672769342696,0.07168613755253488
MS,1,0.028182495125667385,0.023274344854860077,0.00709406570802654,0.07515113788191159
MS,2,0.02347665388717158,0.02230153414401577,0.011955933367591435,0.04150075086849559
MS,3,0.032976775502670336,0.03241412114217877,0.019076270386336358,0.050131179745214374
MS,4,0.04522963439686108,0.04050446708478779,0.01631245596917256,0.09964274368675159
MT,1,0.03094908505294093,0.023451672087296413,0.006465393334442829,0.09887342993368484
MT,2,0.02300846987892863,0.021793817390406464,0.010752317182227007,0.04217743961117892
MT,3,0.032620909664613444,0.03218802815809789,0.01894553312138875,0.04893204153262032
MT,4,0.042589442249996876,0.03874971695431898,0.01578129731320017,0.0901338100258017
NC,1,0.02438759631622867,0.021614593902776025,0.009230472312522428,0.054786329605802174
NC,2,0.02726120065761357,0.02659880867278176,0.017472244181491788,0.040826114910907464
NC,3,0.0364173190667885,0.036048544693897025,0.02605029493472792,0.04899018131262842
NC,4,0.04235466676168733,0.04090259003227929,0.025186017731035452,0.06739932863608161
ND,1,0.02878834777163896,0.023312239832051388,0.007221223668831095,0.08153469328066898
ND,2,0.02521126248446222,0.024114063865017975,0.012318252112470113,0.044245931716957794
ND,3,0.039657111403473486,0.03871616884172169,0.023991723434733204,0.060831264211304706
ND,4,0.044355528406241365,0.0413657254190676,0.018508203889821963,0.08692731244718566
NE,1,0.02729084139458364,0.023278864027515573,0.007829053641256077,0.06994547213522764
NE,2,0.02376380911206573,0.022757565085126177,0.01181084761040226,0.04117842780991043
NE,3,0.03496611201924022,0.03436551444431281,0.02143134514707748,0.05202051620156157
NE,4,0.03820017321627191,0.03582514564797102,0.016363522907899813,0.07301428731849477
NH,1,0.03537468313509526,0.028574747695169725,0.010202396463864406,0.10095613481355666
NH,2,0.03326362958945259,0.0320144662377545,0.019553169136643886,0.05410487931689354
NH,3,0.045902341870035786,0.045340915642022334,0.030179779184348488,0.06475836455415583
NH,4,0.056011078366125365,0.052846165696922784,0.024398628860740238,0.10365862330315556
NJ,1,0.017514141163699357,0.015222177297889272,0.006565782065895284,0.04193602425852577
NJ,2,0.03278649060782456,0.032144112555147396,0.02186061353107381,0.0473614739075757
NJ,3,0.04010129222701994,0.03969098528385513,0.02893471592149592,0.05364324628934367
NJ,4,0.03290269039734429,0.0316431672254929,0.018896915789136215,0.05414618122305937
NM,1,0.029944749299220554,0.026758834495540867,0.009523874251005336,0.06771212837293075
NM,2,0.029379841470010406,0.028308471975547367,0.015198163436343979,0.04970270278387651
NM,3,0.04556738998496309,0.04457049810075793,0.027332422487721886,0.0696325765210786
