county_index,ethn,mean,median,q025,q975
76,1,0.0013391103973504923,0.0011717946393278822,0.000573680649598796,0.0031071216123124343
76,2,0.019257015792104384,0.01712989832634012,0.010373613489526458,0.04176637976104492
77,1,0.005434639927833242,0.0045187975920931885,0.001311834698718345,0.014955515442778716
77,2,0.019040106948851995,0.018292634676898047,0.010701064790533085,0.03161673673202336
78,1,0.0009459259881256282,0.0008984553419904998,0.00047608296226897133,0.0016823858636463849
78,2,0.013604814158311461,0.013371328155597356,0.008787893760493546,0.01974166681775064
79,1,0.001884015344124077,0.0015776485743850092,0.0008081078891196427,0.0048395225282316864
79,2,0.02708791434881581,0.022902344403282166,0.014851992821197606,0.0669365130763403
80,1,0.00237059863056368,0.002144569488413548,0.0008995103901177936,0.005163909402537928
80,2,0.034089903576818806,0.03176918570299126,0.01526134225773614,0.06676665346964432
81,1,0.001668071037153339,0.0015514335561795055,0.0007790880987452389,0.003238870004001246
81,2,0.023986645394479967,0.02290371419270664,0.014087316204899097,0.04018182898513728
82,1,0.002391994600779062,0.0021715549451652646,0.0008942314844129195,0.00523013879038821
82,2,0.03439164574237856,0.03220099580625439,0.015141165111684651,0.06684384083923987
83,1,0.0016382236459668235,0.0014874271108369676,0.000755517393546529,0.0034171003917724957
83,2,0.023569286063901254,0.021738049707105394,0.013896196981872366,0.044219827652938276
84,1,0.0010437616472167796,0.0009407711516291166,0.0004999070993726709,0.0021974701191173588
84,2,0.01501766361992782,0.013709308813337158,0.009449269245549816,0.02903916733472559
85,1,0.0009457511695090443,0.0008959190424277124,0.0004438976497125474,0.0017394107355899753
85,2,0.013601575889287143,0.013340089657175161,0.007911358421760972,0.020739659529701665
86,1,0.0041155028320973746,0.003416313234969208,0.0009979185705681736,0.011379479607924963
86,2,0.014368340688319024,0.013868924211361471,0.008317475125806587,0.023220678332544462
87,1,0.001277803892600629,0.0011389581153873735,0.0005932381623012727,0.0027996795919585753
87,2,0.0183787116746516,0.016557464679710532,0.01106462891882541,0.03691396709021645
88,1,0.0011526168353612769,0.0011036901552979256,0.0006253646929733311,0.001955550066296557
88,2,0.01657573176422792,0.01638546730226742,0.012051605888562394,0.022255169466138973
89,1,0.0009938271850085266,0.0009170668893467913,0.0005054941130755603,0.0018747338945201448
89,2,0.014289160881837622,0.013475099016697675,0.009671151225061946,0.023690972824954883
90,1,0.0014941778435579413,0.0013082163645709581,0.0006924038423693664,0.0033762550849239332
90,2,0.021475422640832218,0.019047072829544855,0.012891691613984886,0.04539682496164156
91,1,0.0011620298213704063,0.0010894368221504242,0.0006188297484267093,0.002041537127959028
91,2,0.016709862841245277,0.01608039555367914,0.011935496891050253,0.023634829662424917
92,1,0.0012593269895010161,0.0011942372146105645,0.0006704339479228556,0.002224146387752659
92,2,0.01811807123863911,0.01762019024205668,0.01282492204547672,0.026406364817437196
93,1,0.0017543229679667911,0.0013701609143190233,0.0006057638411258815,0.0052084967149358605
93,2,0.0252318844119617,0.020015896565412698,0.010571442222311152,0.07312607961928472
94,1,0.0010695290804401858,0.001026041339039716,0.0005849258135200304,0.0018051213860100126
94,2,0.015383406804250838,0.015208808851560479,0.011327429002708658,0.020432556012195922
