county_index,income,mean,median,q025,q975
429,1,0.008783310556071547,0.0067483710725318325,0.0013113903782648098,0.02784857566635833
429,2,0.033352557562655163,0.03002197869419678,0.006487446348592382,0.07885992612543018
429,3,0.022029699568914252,0.020449713897609717,0.006573097288632095,0.04667748879807867
429,4,0.02586239604595477,0.020391780821670834,0.0028691401783084007,0.0773237970152053
430,1,0.056626577389184134,0.050324631582444726,0.020397669688880647,0.1291584109167173
430,2,0.019781817807625675,0.017483899715455452,0.006708334913351417,0.04635719789661572
430,3,0.021078271658630406,0.019070398619262737,0.008783382664026004,0.04516579999830732
430,4,0.01713574826298895,0.015109069759557614,0.005802815749933222,0.04008800079149547
431,1,0.023592752809318523,0.02014279426035237,0.006112428920640584,0.06133410572712982
431,2,0.02100851621094504,0.01803383887572012,0.005711204589532138,0.052972963558637044
431,3,0.022233636501074565,0.020851389745606616,0.011167273814755834,0.04175627832490452
431,4,0.02095013864724842,0.01961971189248441,0.010457471274306964,0.0393645889893026
432,1,0.014374660648022878,0.010493501459616947,0.0019053041117847217,0.04936458336745877
432,2,0.05535742222408565,0.046286934374161065,0.008993577246722215,0.1545798743986174
432,3,0.036003881980198174,0.03145377702884963,0.009437474405727073,0.08984611928466497
432,4,0.040837107418509024,0.03184973712634709,0.004503542793302737,0.12662074995839528
433,1,0.058150530484762306,0.05163429280115447,0.016540163009678855,0.1365693954427991
433,2,0.0516882494486259,0.04633054288154348,0.015450768928657115,0.11809635375319326
433,3,0.055422401727985814,0.05379685999622848,0.029613671442223544,0.09051613494049757
433,4,0.05238915265120651,0.050920371445888866,0.02703685267717384,0.08604085055521778
434,1,0.01834028225590687,0.01357771911139984,0.0025318022802348515,0.061818817993157756
434,2,0.070467408509371,0.06030386841322258,0.011887923469177759,0.18760190843429
434,3,0.045249699286264496,0.041149668455887085,0.012897662916343262,0.10165678879579136
434,4,0.0518987265378054,0.04143304706605348,0.005996415259566288,0.1539937014350803
435,1,0.01327456263884651,0.009340003066024071,0.0016752557978536023,0.048007217549644716
435,2,0.04872300709460481,0.041812550057683126,0.008638794505584142,0.12834562471486588
435,3,0.032524913832872496,0.028397587423276527,0.00833963071679083,0.0806568447885326
435,4,0.03644352637487374,0.028823948669652644,0.004163755445641095,0.10862258948445756
436,1,0.04241251141404072,0.04002543323213943,0.019140021952212958,0.07958124324015392
436,2,0.015395575371680327,0.013860855813357255,0.0052708239412092295,0.03435047289490742
436,3,0.016266758933080747,0.015201437956424682,0.007096324273114093,0.03139627764128543
436,4,0.013397760022290211,0.01200209900687663,0.004492547429963555,0.03037641679366021
437,1,0.03721976685133993,0.03283095092511414,0.010303532033953728,0.08942626211383238
437,2,0.03331208485288939,0.029308661795314606,0.009477011942622316,0.07983484753563692
437,3,0.03525064707527279,0.03409587145985736,0.01890601300971362,0.05794033536411054
437,4,0.03355820135236112,0.03223417126436664,0.016481258219179038,0.05805135026229091
438,1,0.009358432659541527,0.006755476443489198,0.001251995541020971,0.03252323443071878
438,2,0.03564517976220645,0.030028027995126723,0.006034217711245538,0.09686376274031674
438,3,0.023033145077566368,0.020353820124076,0.006487351509556175,0.05563417281012277
438,4,0.02656877812277854,0.020618906041769955,0.002957586102917212,0.0817663989030336
439,1,0.03516402874199014,0.03267180487135634,0.014505748924893602,0.07014104467248412
439,2,0.012657369482666627,0.011319961773840637,0.004190866507636585,0.028817750679897638
439,3,0.013236922209368326,0.012453671292385284,0.0058353703362384116,0.025064340510349222
439,4,0.010831174018239163,0.009813588703248088,0.003763945767210393,0.023601165334369362
440,1,0.051571275002488426,0.04743902394491664,0.019783144458303203,0.10682084361710917
440,2,0.018337381004925157,0.01638286049381572,0.006171927833448048,0.04198540227645119
440,3,0.01912423494389862,0.017994356904057512,0.008731680736093645,0.03601857148814332
440,4,0.015334512391498504,0.014212109196811986,0.006113387561517365,0.03080003377182907
441,1,0.007670409393005566,0.005715168227947985,0.0010930247146326633,0.025599831437124083
441,2,0.029543201922864012,0.025560324216821445,0.005098083311160962,0.07526994073339073
441,3,0.018820226874728258,0.017458553240265063,0.005765775169593019,0.039321128205434305
441,4,0.021595360183579732,0.01753016178032735,0.0026018560793172885,0.060886935943207786
442,1,0.014810256925968452,0.011035777735682489,0.0020844724403463635,0.04979455592135778
442,2,0.05645843114528912,0.048963482860074306,0.01005916701237571,0.14570052408311215
442,3,0.03647365178835909,0.033278972921017384,0.01094989810425634,0.08079749665534891
442,4,0.04381283733711604,0.033343159005080225,0.004525388938249241,0.13970478406272818
443,1,0.007237892018549001,0.005410865693266837,0.00104080367875096,0.024142048876791947
443,2,0.027243640179256044,0.02437406696313507,0.005001852475808772,0.06502800296132395
443,3,0.017570430304006682,0.016684578463789644,0.005479688335450674,0.03472435453385489
443,4,0.020156045237008438,0.016641376492737097,0.002465571684079759,0.055558662474148326
444,1,0.017638757643712286,0.012508441057165908,0.0022430407183870434,0.06294355390339507
444,2,0.0654795897366764,0.056246073681231065,0.011071809290429823,0.17338859383710736
444,3,0.04242879067685677,0.038331077788685046,0.01156985109143082,0.09743698115701695
444,4,0.04824946419805936,0.03870839032597073,0.005552228216426801,0.14208568393662224
445,1,0.03501993780152167,0.029807860474283313,0.008793975240084028,0.0916254075665824
445,2,0.031014878316722966,0.026803938864327068,0.008245453481219913,0.07814361801317277
445,3,0.032861414729748156,0.031147615106115432,0.015593064040869365,0.06007074648514896
445,4,0.03050925142284153,0.029277675532519892,0.016284589928604657,0.05212487317829324
446,1,0.06477653649935922,0.060038307254506734,0.02645717518767792,0.13089545922965815
446,2,0.023160771205878776,0.020823108321995652,0.007857535328994086,0.052007978360749885
446,3,0.024433577711970023,0.022785019784585112,0.010673434441819892,0.04761843914460495
446,4,0.019860318481539647,0.0180033282894724,0.0070898702237658625,0.043441012721391746
447,1,0.041297077037083726,0.03527785289036106,0.01034576641718287,0.1077058682526361
447,2,0.03666558238945321,0.03166186957713456,0.009680856140371176,0.09296446158376935
447,3,0.03875502562552667,0.03696344461056547,0.01819743208266823,0.06969120222140465
447,4,0.03539067115707121,0.03468597500441155,0.021591840020425697,0.053159441117956154
448,1,0.01732253725212931,0.012710448347195574,0.0023110178102142085,0.05900793688617087
448,2,0.06702973460065874,0.05595439648676187,0.01076185846461183,0.18625369229943908
448,3,0.04291458062355389,0.03822071016857512,0.011663332227289266,0.10177561270231006
448,4,0.04908193817962012,0.03862422711695901,0.005490367661223231,0.1504311571043394
449,1,0.046220631805967104,0.042858954570211674,0.01770530055036979,0.09358255786818238
449,2,0.04546967194406885,0.04140678973364518,0.015245789147307634,0.09913873767245102
449,3,0.05380793171577985,0.052265238281665016,0.02876148640350085,0.08761186574243744
449,4,0.038368824999415185,0.03725715152175277,0.01882935241079885,0.06415163633791536
450,1,0.01935993753009297,0.013359638996046499,0.0022454317276933275,0.0728066331368695
450,2,0.07270603242730016,0.05944465420255787,0.010578147333429459,0.21120087092225537
450,3,0.04683550094894488,0.04055139550993096,0.011132555582884056,0.11939383020429858
450,4,0.05053157660922133,0.04109019491488605,0.006205068908680189,0.14930076458869265
451,1,0.007818725717720163,0.005878959870746791,0.0011197363798254162,0.025888920565640787
451,2,0.029962838066924204,0.026250717223263578,0.005270298786378024,0.07492164032909021
451,3,0.018922921104627472,0.01799822339330213,0.006087002838247913,0.03705505891219257
451,4,0.022249023259848,0.017947702412906733,0.002580706683070649,0.06456713515365192
452,1,0.0573905424353261,0.05334753802560967,0.023383088731592196,0.11495915402003487
452,2,0.020456087437509124,0.018437196774246645,0.007096754848543773,0.04549894501610775
452,3,0.021556814147241702,0.020232056371083246,0.009649706400813106,0.041029654989306864
452,4,0.017462535254141136,0.0159846793087347,0.006468684132206901,0.03674281996138879
453,1,0.011776011109555527,0.008554604253631198,0.0015583943697060326,0.041070011348779384
453,2,0.04440397071272322,0.038532303317372577,0.007306508635824498,0.11404373548577587
453,3,0.02861079805972004,0.026329410560892455,0.007841202992452277,0.06244407286263785
453,4,0.030930843096023203,0.026574936260183854,0.004195419045523585,0.08016114987198211
454,1,0.008566922805959882,0.0063163515317253265,0.0011826589316688049,0.029089691689059918
454,2,0.03232104116331701,0.028278252341318852,0.005755781678049242,0.0810605115698654
454,3,0.021013969084855453,0.019270455296231732,0.006051486256990968,0.04559393152009732
454,4,0.023770455433416837,0.01944601532085479,0.002876718442593519,0.06657496028319035
455,1,0.014290497436892606,0.010097814545902337,0.0016786956411954184,0.05191897536168019
455,2,0.05484750143587624,0.045264934109831165,0.007443955970606176,0.15567963224623013
455,3,0.03491416099024874,0.03114304719966896,0.007865599393599172,0.08329289952701165
455,4,0.03465163037328289,0.03138521611440782,0.005687810775547353,0.0828789127355097
456,1,0.03671067214982232,0.03222242114301167,0.010120561982549273,0.08926914816784694
456,2,0.03246713943846242,0.02894321538174952,0.009550005403041087,0.07522758450449855
456,3,0.034602535496487064,0.03365317984203019,0.018769852265478875,0.05578257003253445
456,4,0.03266854607469581,0.03181283705575054,0.017327795773309843,0.052952876352625085
457,1,0.01873501293215386,0.013787482251899547,0.0025119854809163723,0.06404977242293003
457,2,0.07243444927982202,0.06151884920767531,0.011262889495528299,0.1935030949231878
