mean,median,2.5%,97.5%
361.62720337686056,339.3750741973171,232.33260326354662,629.0506421787591
1094.203108180455,1044.5281099503866,678.3903238262459,1802.9466648934372
4903.172596724528,4737.465559124464,2829.4999695539095,7921.270360205502
591.4159897824089,580.7239550598488,428.4934413924432,814.6853665425964
157.15085672911192,147.6483936898903,106.44655201771138,262.8754074634633
126.17506191305355,115.80402197969414,72.86935507065061,241.53275035708597
844.1159980412625,808.5800064766147,504.2426588354871,1389.9598450987073
153.93666837182477,152.19402625107998,112.95296932059709,204.84383717367876
353.96992527256884,336.85689042293427,244.4698492401035,568.8521182329234
307.52778003000196,282.2264546479081,188.94354400054542,576.9240041436274
596.3266618667949,559.5069856002619,369.89770202588454,1042.501334776297
263.7637789219947,226.14106610444213,119.586212366519,634.3454577249627
377.8967886247774,360.0468144784353,258.167364476557,611.031340951021
542.9726280758199,504.4173003634196,314.2217979705943,1004.9063911644879
2386.200766696288,2276.309032219772,1290.3413006919554,4102.439400597656
1444.0077894647718,1353.0191953252438,728.7415909237349,2671.9850854190922
,,,
415.12862534161474,380.4528355824515,237.49281888706548,795.3404766703137
279.7526263448695,243.38724112902793,121.16976208150068,654.5332898980861
148.58715842141333,146.93523566375848,108.71811127185455,197.85179370716256
657.6420297210155,596.5625070772544,319.6632281186658,1352.3404680926865
2629.248535341192,2529.678330119422,1479.5269876816435,4350.961331805618
534.484791804317,487.972371953044,282.12908779127036,1057.7515253554839
212.33810023880906,198.77721198912496,142.5491779153944,369.7764075207336
1843.4146323114057,1774.3763730142668,1042.982477004728,3041.2734706316564
284.64198511747264,268.0236993233602,151.96749570473924,514.2528242065773
1308.3747821356637,1254.3347128731225,789.5940149039337,2132.706438164836
352.40005961338153,324.9610411945635,225.76444693060247,652.5073128557531
1642.0629956641144,1529.7672202436902,822.721985726404,3117.3257774294443
178.65645703786078,173.10068510266214,127.72313713995229,253.5513670389719
843.1080180428704,796.0602539544848,526.5684423678102,1441.3543279767075
388.265021527138,363.5288409858432,233.27045616075713,690.2513753767015
355.5689697386893,345.405965870486,240.5007377281527,530.4821833322675
1374.9775589561602,1334.3959625508664,934.446324609211,2054.7528457536305
581.7276208377782,548.2082965583502,361.56730611027564,997.1195144578396
98.98363063965625,94.89344841094851,69.54404149634414,140.13863592558596
308.83099514340034,300.04987483098444,212.17711443930418,458.1506258574681
156.736694574409,154.9382945191739,114.5721063782563,209.25728076033772
393.4457764734655,358.12188908874623,243.68799352137668,765.7880458998543
125.82905186802549,120.79057831341518,73.33634232456409,202.10416450665363
531.8345296666057,498.7909230054205,320.889378245344,937.5429722666646
1018.5928022850685,978.1495082785939,576.2780032774132,1696.6256164894223
380.7892303829048,348.35960406121376,180.93638826679322,770.096653804144
334.74920852852716,314.46176843931994,220.61798206729253,577.5593227434547
817.7495453348927,779.1220588644934,441.83344898092963,1420.5523055085894
1119.0805733263596,1030.4246966329329,615.5678436402512,2141.93542566448
94.6939506269265,93.54261380609955,68.61391835876101,127.29929648810896
154.8156682531697,143.76420052346955,103.68000878026649,273.3542112746653
119.11744163000402,117.64775304851754,86.15853588431689,160.3376141582443
157.24670794519812,138.6308692951185,94.24080023052852,342.28700624213286
467.31682842051686,445.4472759075277,299.6316846853984,765.9553559831866
179.5831427849568,158.07285601422757,84.25579701438157,409.35690475037086
442.2913766090392,400.8036142063777,231.83668085731838,894.5376845793397
230.76454061547108,215.90795966164308,142.24143009362962,406.3932757662576
256.12534248509047,247.767507503166,150.22181097741856,411.36956933000636
343.04647628704237,331.37734014124806,236.396469868995,519.1230242500693
2147.895535105244,2048.2751233397958,1228.6547910226204,3629.2375408538983
122.75487240148364,121.34643847484898,90.00583582505084,163.1960301265562
9320.676602720547,9014.138384793401,5412.566739730032,14951.351211180096
394.02286688320623,373.5018426373708,252.12538989107605,656.7411950243933
534.5615065962378,504.68614794874946,346.19943988855766,904.2641588532874
2501.0904140885577,2402.670734254086,1402.9881714530964,4167.477792246765
281.00472274433446,241.38854154341885,142.50352475179858,659.7118414214965
177.77656635086495,155.59271487512967,103.37774097464171,392.2147090260925
2905.894362457549,2787.612309687198,1616.3654252218541,4865.296991020899
363.4104114545156,344.20751425515977,222.58693040062022,616.2966150732225
280.09769022436296,268.23949449066305,197.0125343683897,428.7780908587306
390.31091195699634,346.60657438885346,199.6321913975166,838.0882611798982
1024.6718130055351,970.8239550256462,609.0099792934841,1749.6239131639027
319.2264226524506,304.0120058214289,210.5361402031514,522.0329541060013
5617.72311946866,5421.5315042369075,3207.3377036993747,9153.11031759437
1858.9666315019924,1794.4082997995522,1187.124049891561,2905.4097676105143
124.06408480361186,108.14613034668274,73.45575254142084,277.92215871682265
820.9788186651646,751.8961515804071,405.34267379994515,1634.4630771052057
49420.58200070252,48894.647995076804,36187.54358005878,65686.72067040292
26.053743692583442,25.676511572353576,17.29059651524178,36.92211984651034
1593.655252864278,1523.511470564115,964.8863703417472,2619.13473194125
5149.384766677854,4972.240985199085,2944.6358282548185,8371.950642446216
2076.473158017156,1970.5615066188225,1181.052205412748,3582.264544284785
450.4305446299348,367.73320440821215,253.6234978247159,1187.1427898101442
33811.56170288171,33385.47756248338,24404.900719823618,45561.82420613611
1085.087695390664,1008.4534787676546,596.0322356761211,2013.8148129449073
5605.178572204861,5501.5033877032265,3859.297708006572,7924.818411534872
18907.228375933257,18684.244745352393,13781.327864714836,25275.256882413956
1015.1493191925999,963.6875325479355,590.9046149808444,1735.021367252146
5990.050923960756,5834.132027019257,3798.7200043189314,9096.056217395413
3008.119829530273,2901.5823118806966,1722.2697733832447,4898.587913387089
571.2732447185576,527.9472143365534,323.12480397935565,1075.0835605660864
16053.977044292664,15545.249625243863,9436.40075847017,25519.753401817314
2540.5135427954087,2455.447675539477,1473.684330079466,4102.150088393079
2268.4431016212775,2156.5619419834084,1360.282125846798,3805.295281068739
1502.057914262629,1425.0178702949415,885.6814948936313,2566.35195852825
266636.79515817756,263796.23269125755,195957.86797891604,353367.73417740036
2860.8027483117944,2812.3958091466934,2004.5521748006392,3995.931011281018
11110.265680874718,10931.772908980722,7745.491643099344,15509.342576585359
587.0035618905779,545.6103138627159,329.41372988789965,1092.828896902348
2775.0486616836733,2698.6487192482064,1818.3675050698976,4174.617033742008
5303.582322394037,5125.127826931211,3062.198219085969,8592.84819239954
190.74439914539292,165.65198717525146,110.00517081743592,431.599432918376
393.8048798637836,338.21170993423993,206.48475839076502,915.7523715483502
8643.352526269384,8361.792252768442,5019.912220611137,13867.122185155384
3462.6696690376466,3344.5920817307124,1984.899789244998,5607.914640942395
3208.516165886807,3122.8018706008734,2103.557761691097,4812.559286729449
71518.16198193739,70758.56015699415,52425.47565598013,95019.41743002662
9458.745084259703,9328.507798255861,6792.432711228244,12853.163626307794
429.14151724415376,392.3368891687579,267.98018472756166,826.6355906216744
68817.48880229481,68041.41059982,50450.609791119066,91433.43347028481
42444.14137310314,41976.24445617334,31066.032216576426,56492.74919876268
1388.3984843374053,1354.979334375611,937.8003544978434,2030.6818789871995
49010.38976991265,48421.04734193296,35695.85219936136,65689.89051880945
95492.23924725284,94430.97228421777,69989.50253660556,126766.13335149485
51770.39339321497,51184.96984412744,37779.94449006475,68995.23842882842
14432.939396170254,13985.79790069969,8508.36430563911,22907.05533180081
6366.996861687232,6145.905278809998,3637.2847829028397,10352.985577621319
24921.337799410358,24605.926804966184,17972.718072513107,33728.27033375265
9176.876974939416,8901.451667867572,5411.965867994654,14541.662868102574
43932.26237266848,43442.040167912084,32202.531015205324,58294.354050139234
8331.717337968339,8054.63212741867,4829.430061940088,13412.334483919964
4106.020703270963,3973.3739362917304,2382.9014780621183,6589.701644487337
92.86928713266708,71.64481802398271,39.69845128788255,278.6257989874351
1463.3979812388875,1423.5944326136614,950.7203970357941,2198.750079023628
9297.374274940501,9000.68327524204,5459.485759781439,14759.258278946301
18132.177866259994,17563.222136371016,10653.249893318374,28825.262119268948
9499.548791281135,9213.0050743759,5619.021420256705,15017.945418033514
1772.0689382790706,1703.5473246589718,992.1302317216598,2959.828431076587
1578.6406740750397,1520.3344563910173,1024.5518828909242,2466.2670313767835
519.4255784489801,479.43073612180876,290.54325386230965,985.8616386840068
6923.69422618581,6717.889743925889,4084.0330788006404,10978.619462282237
2950.5679625698517,2771.9738178773923,1578.9405745179865,5354.748903554898
15169.169518105515,14702.422673455294,8975.549149608232,23921.654498683263
6061.994127479579,5972.325768310555,4268.642961871806,8372.436204947326
1695.7906154247862,1617.539089768346,917.0970504311665,2920.1426064880347
15761.067960490333,15532.061199941018,11085.801660200736,21755.112478215975
368.45493941608726,336.6172765462665,219.45905126919493,711.6165329112135
16454.592996032054,16254.043200690412,11837.359842619311,22200.684716462365
428.94885247845804,376.2358291327656,218.91768585037508,943.0447479661722
67.3057749474298,57.33589733774549,39.69403679590763,159.80648015737174
112.99615010097565,111.6957379762203,83.02791830794926,150.3033953691432
7709.960479833895,7461.2133651301165,4479.509018558789,12329.333472069962
2541.95355615307,2488.228459592244,1696.9636334373754,3683.0327016825277
796.0867675236141,755.4641157226948,441.9370011762886,1386.7432340235
84.12240830520231,61.117402281114245,27.813200024023452,279.34462572795
224.37616608201947,208.95027631378468,134.9236944983071,405.82577816109085
168.83655765415568,146.27639397053784,95.45252973477577,383.16818566737436
155.23604796887147,122.44097520294122,61.110503388665684,445.3389822949285
560.4688954772645,498.3238115637213,226.75525493815286,1261.037669510878
72.00318135608973,71.05557320727954,51.17698228450805,98.09113032321781
1085.1078848188258,1004.0135544727492,580.4732702886088,2063.578300650725
28458.06899484827,28112.733653604526,20537.52045906418,38399.853934985484
162.0827831450022,121.22531062818022,47.25382542686624,520.981030709084
7904.687677003223,7796.885743611972,5662.21568976232,10773.094415295838
1627.0420479066083,1567.034042038773,1021.8136418306684,2571.980320961196
676.3153143674222,656.0383067935142,438.60555064265986,1030.7572131339941
14842.552401968896,14367.723317280674,8679.865025107758,23702.89880303353
1887.0780983716386,1793.6058610785924,1114.336638649377,3195.340110462863
1664.3252732883727,1571.5764856029004,997.6984164455948,2868.2181320474615
137.86337685039717,117.58627955634984,72.48671253392305,331.8777183619411
436.8992823703905,388.87375071489356,247.16477003083074,919.4469958118358
997.9468594493779,855.3569565131177,398.25117220905935,2451.722366014037
129.83026009287497,100.94952298147798,31.287735510661772,400.1901451566198
113.1302793150539,111.81845033401193,81.96671681084698,151.77924986248135
24.16732150668396,23.803464175273273,16.05566701909281,34.27479113952201
17979.67398241639,17733.77565500419,12766.75384796131,24612.920946622537
16.744478543340506,16.504453276549242,11.388189518766994,23.466215238443606
244.79310481776,216.77313967152583,116.66943968580802,540.0741732915594
254.8349064142671,218.82940371678427,124.97655486959052,602.6162093311361
1802.7041455534256,1724.6098704665997,1081.4646217501447,2970.0608854482653
7736.751991954223,7495.053301490444,4522.960590185911,12351.157041978198
605.4600850406147,558.6119247371785,310.4546215636657,1172.173096042261
109.9843262667668,108.72438350856903,80.05241351396442,146.96923108012152
771.896759100907,705.1040132704525,412.8744274111843,1524.4526880946796
2550.533347135721,2458.120789675836,1460.790899873797,4180.442053737177
21.207024267002605,15.481288560441364,9.897879275792935,64.06662416615441
274.27096578039965,244.09861235541644,163.20819222932133,573.3275080175301
1053.0791839183678,992.6128079561086,557.2913766403267,1909.6297475940203
1493.9391702116247,1432.051682403657,862.6228177811095,2484.9109389027867
942.9082114503271,854.8171206815703,491.4191652591459,1922.1142122267047
543.0357196133043,511.93723189504794,312.59256550488647,954.3573779159252
147.62724512546419,124.52483936274854,75.8766940422231,361.5465139196785
678.4663579784432,644.8083307450806,395.39548417788006,1155.4839824374637
89.72682964128568,76.67244679633116,51.08258129973557,211.73111087928146
2360.8142822879763,2099.8199603512726,841.4632826267969,5377.523661068766
344.5648598120741,325.0414467945743,198.06044772567233,604.9371520363602
2468.1378363982735,2392.9094575678555,1452.5922769058068,3916.1735839357607
97.25199413315654,96.1009296785227,70.72738713381968,130.4362642844534
226.54978485662215,218.57408734253582,152.2543231300443,348.65532322724096
895.5392703573857,849.9405406517174,517.1742190605454,1536.8079240433067
677.7640059773219,590.0830083909623,232.45380738928694,1637.8002218468316
70.55754546076662,44.95893289872937,14.196214752217285,280.78707412474745
266.748327039831,226.00818113249443,133.96729895676447,644.6932754060869
61.490464137696975,47.68675545083157,30.02142567746225,181.08161437004864
1500.2716562578014,1367.3799274862135,738.2409772365827,3028.525204556257
394.76504562848135,378.16037184898937,220.53921982319113,665.2517697811005
93.89876363651808,83.6573760382693,59.387989123597016,195.70081887138636
5448.155274909035,5276.070518329423,3194.390577319419,8701.280746233306
709.1827509444328,635.8464450382376,283.00731862354536,1558.4310595675977
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
3833.1920465606695,3673.202470957049,1925.418495775309,6635.6241763763455
16293.839061495026,16028.154076209641,11363.144690777182,22659.971924898746
28833.711974690188,28386.58882931048,20030.41985179787,40180.76092750252
43592.73894708584,43066.496208454904,31611.665465727583,58551.94488098687
7786.022312287192,7501.037707830612,4415.363733550264,12767.298273014718
1134.2327678422305,1001.3923562699986,525.3024155040449,2513.2963902139536
4608.577833689005,4449.8178470545445,2652.9913931566407,7487.226840152863
1852.0197942059256,1665.4146873876925,838.7425608223855,3955.5919301089966
17792.203244794197,17228.81530158259,10405.441558436454,28415.174445295084
93090.72947903293,92020.30008514387,67693.37807604227,124855.34762460855
331.95639782236634,286.9168066862964,195.99429110545276,765.3056461821477
4646.991868578427,4488.667428008041,2656.9936976048157,7567.51150258227
4927.844006923372,4737.490550147104,2763.203081577172,8168.177711272319
5559.347385679276,5449.6960662375905,3798.2279113721083,7933.9788486144935
9478.549132109783,9170.632392757205,5515.719717182016,15184.797219421633
4306.2561202245915,4063.4417588445676,2293.6722163556456,7718.225715447612
1219.5655545051754,1142.7519190296953,714.2385136145847,2177.7084984287517
457.6221695671501,391.68842607572094,255.14149674174604,1077.1723694658724
24625.401410243107,24332.413960469334,17872.754010390272,33013.8717025285
9633.566719782877,9314.65087791744,5556.055069202499,15499.229681307617
3105.779518462161,2972.8239902561936,1700.9746064980343,5275.956203860468
399.2463427408737,367.30983061587716,229.7861583591533,757.7263475902794
887.4977905066389,830.7953444009744,452.8416810768771,1639.1842614053755
570.1249778752623,534.0266435168594,282.4839131487219,1062.364121433413
798.3893930557418,679.0155322207706,322.4289700620844,1978.0989295971826
647.6998237659478,578.4275474792473,328.6112746657751,1385.0567941914057
810.7682314457787,699.8842616338272,341.1860014667339,1937.5690608841473
448.23631334250047,422.8964138897815,310.8838083516278,719.3702093248529
2432.0116838706485,2276.821910265891,1276.6805471448956,4461.763154134902
7300.671075650975,7180.999994606336,5053.134742241858,10252.738650823858
2832.088472569678,2695.4904967516627,1519.32134333624,4918.187684107152
36687.59067704632,36276.2241610183,26827.007588735934,48851.58875465262
815.2193538086271,745.0228691783205,422.36187702229284,1618.4636370349472
4204.002616399091,4054.044253662948,2387.701459525045,6877.030682047048
1941.4025410255424,1867.1722331175206,1194.708786187811,3121.038542007734
352.9287142776187,319.16511121453374,164.6450398695691,738.6254419188256
406.57230301651566,296.63880800049844,153.2810562933902,1337.7718096229275
12416.516075389876,12225.530517259514,8737.018191851452,17151.17151455607
22740.502468240567,22062.960103266698,13382.99835366392,36075.44540775497
8585.612497788434,8298.475845578389,4950.418705212773,13865.609198101645
730.5459185312919,693.2088065250322,395.4435002559201,1282.9133452448584
379.76263145302585,301.54953988726436,150.54666310581425,1085.100767765893
366.2793247790492,330.5343374692426,233.31795910972133,737.6615752071449
12548.871487892253,12147.36906899406,7316.659374316434,20077.507384509358
10707.939452418825,10343.142815865169,6141.623105302015,17427.213675999043
3672.8494343123252,3545.0055988898184,2092.835662086552,5983.52786586229
65379.89977359606,64648.14598444503,47895.28295647952,86949.43005566252
7251.8561045711795,7094.425741641053,4651.499034205903,10802.500352022174
2674.0745632328944,2601.401151961002,1743.7688914368505,4023.126000676479
4143.165841671897,4006.9232938773152,2397.5913209570435,6670.297591107783
3797.9629914584266,3579.696096428669,1937.2442066231538,6935.833509042273
40312.353773912604,39845.29708775887,29312.40933668514,54001.362532028055
13854.358557308196,13628.50352350659,9573.173632805114,19483.2364451011
51654.56795142781,51005.11728459997,37356.790010033925,69510.58820271904
16766.875076424763,16534.771448197527,11955.58135053034,22886.26998152602
36017.87735842319,35597.482111897836,26189.217227298068,48181.09086300804
18820.177923257375,18237.377309714953,11047.529439925162,29920.013875710556
2926.748851977864,2774.0324639708692,1679.725507743739,5047.4678292765475
7432.27441213918,7292.917009496545,5079.164202610661,10613.504205742893
9093.52464255401,8736.809231369603,5072.176675831628,15177.631646204894
4026.798538334823,3882.750518130564,2292.153152716704,6596.117261928806
15539.360933465783,15036.741066704159,9080.990857543793,24868.621437095804
17029.709066037496,16787.097013685932,12064.6676039359,23328.254064005574
3263.320916467333,3142.783617897887,1857.257093137918,5342.995528767795
1678.0237325951034,1569.3967902329084,932.6713044858249,3062.397843705968
1369.7962612027598,1223.8486722887283,614.0699760107929,2965.720937593421
922.4552797462793,770.2983597359639,387.70952607154527,2354.12296416448
15936.920614843448,15370.679112685253,9082.61196600434,26039.726765118357
822.8258236691798,757.6875843964743,400.26045024050137,1627.0713494425368
2543.9521522683804,2427.359722250457,1365.6390232349231,4383.010264570813
544.522015812427,513.5293420171045,287.61467434592885,980.7133145067344
496.3659943795073,454.16358741413364,278.92825016646617,960.939042451451
300.0684820626389,255.311692491828,134.77358744430654,733.717654644409
249.71968105059284,221.37570655235288,141.0668164422444,532.5501509347811
42.017303255358875,41.39363795243783,28.66986829753543,58.64569304288032
1004.3378627027824,948.7207489148379,643.0219395836732,1707.4379257405615
429.6152898567689,399.88572830646405,263.8744145807967,778.5862203866214
2001.9104436034484,1959.5069538567473,1359.6829383301974,2881.9677077934098
2761.260599291472,2684.9889375433145,1816.0286363631617,4117.639996501853
243.156979285717,234.27806969384937,171.88373371315066,357.3785652476582
477.17520363198673,445.6581892749551,281.5324099036552,862.2463368089251
2552.359626788741,2458.8414434560623,1453.6579120547444,4191.374662366839
183.76794356094618,181.62067333593714,134.92203444721662,244.3812364702138
191.0126942201578,185.42970259793083,113.10670083846371,301.5562260960768
254.0832444648269,236.01678726344252,132.39999715976597,481.72832945994486
472.2478863893829,452.09311451456074,272.4965059595967,785.3665591231564
2817.7214059692533,2704.0061961008087,1719.018490236802,4565.918990978141
410.5764333231407,380.1059688213265,206.5443591178569,795.1720737570611
1559.3401330249078,1486.8793260662774,870.9447451653241,2664.487323349209
114.0720280592503,112.79562348531039,83.60512766895012,151.95854709018502
2865.955265307482,2737.9311111271554,1627.1379954013948,4838.023617418528
165.92972584968038,158.84531086579221,115.59860236939289,244.79806145142481
2225.8413241362673,2171.705126815613,1512.511554270595,3245.8390165247297
1407.9683681167403,1326.9659816585345,731.9412490260885,2559.8288618781626
292.993132136651,268.77739070007726,188.8580748929325,552.9072563182699
7767.755450097275,7492.601989797898,4422.280065980202,12658.84074714473
141.24774518381378,135.26274672263537,81.32180679223372,230.22362250810258
391.0330089004948,382.00404161090637,284.23516787021185,535.0009266241567
7584.859233609308,7447.81962938504,5190.382923498963,10766.99078271111
2890.950396878298,2784.059953697917,1635.390003228374,4747.282758817807
41.27921809973117,40.66610581247738,27.534754507514805,58.50991991343125
6729.615815549061,6604.974466154473,4597.97764066394,9589.407891408293
141.25062603560445,127.59174721989234,80.61345806295614,285.6524412435114
22887.24357473528,22570.3678357953,16351.794748332257,31184.345893608745
887.791317447361,824.9156383325342,563.1817747009036,1599.1413809478086
1013.0875382824408,975.1209696598703,659.7014609819029,1584.0865929878116
2426.4635286317944,2337.4379861496745,1381.2099057969644,3993.1863641601317
420.97374529473285,376.3235478824423,231.8858297661812,872.8834533017836
3683.773839539213,3599.6160822455895,2469.206554501756,5384.173012153203
251.48191073015124,226.70464283362494,118.33283185123632,533.5244656925291
344.46043610583536,332.40480421046294,234.57151304381853,525.5626306368173
278.2411460632858,256.0537241973593,141.26085565670792,547.906675478682
467.382106828483,440.22707601166303,308.36078568489523,799.1221775690447
738.4985437633624,667.0105304919895,408.91439100723414,1490.5552574237513
30631.194419092564,30221.085198414545,21889.990863718383,41733.763742981864
601.8572302635012,565.6822911232669,359.92563584396646,1056.0748296976951
267.65357047001874,240.66749726498392,165.24766642182055,546.0975280933895
1460.708891482949,1400.2528961213181,812.0990558341243,2455.7586002919356
3540.9159107723417,3470.2207604680725,2395.223541222871,5102.302885411861
187.87230006330267,168.84677824546657,116.5309029517044,383.21115034626655
37.39345187418604,36.063357741720445,20.96998350273665,61.19831011914486
933.5701753378445,894.3368599852352,520.2761479295607,1571.0698440216165
312.2030310945856,295.9393074998043,213.14500717366423,513.6811006071651
608.1190246313864,569.9760990112604,360.41116588838156,1082.3942060074733
141.5088189875956,139.85050201528122,103.07640480729142,189.29218671138153
1032.1815905973654,972.7601854969232,577.3373397138718,1832.5797578248014
2745.6935730030746,2644.932708237477,1752.8631815017761,4316.723244744726
2073.7985949198696,1971.6964877510472,1108.9395497539383,3627.536591696522
6310.677128676913,6203.64286704236,4371.655045785186,8867.990442585147
744.8756869217127,684.9007194179732,408.25286012253247,1434.169998544715
40780.71543873863,40318.886131747975,29456.23774117714,54839.80648584526
1237.761506787266,1123.7427439715261,631.3708090124815,2526.5211590363797
40.086996984409694,39.55747293095623,28.460783804322567,54.53530263536831
1676.626108389268,1605.7679919776392,922.8490444000678,2842.1529314525496
1242.8678521126046,1191.1606729827283,811.0434274145147,1969.2466500379162
435.1522385415732,410.03402917330516,291.918292255683,741.9527802813494
