income,county_index,mean,median,q025,q975
1,1,120.95796498682955,111.5696130456841,46.76029980970791,249.1687292937217
1,2,540.845106128557,503.93246843137456,218.8677940025061,1078.7956499750787
1,3,33.97427666883273,25.51622276085962,4.70954851577733,112.07940344978952
1,4,62.20369926571913,53.8306688298831,16.672823559169192,158.20549944694332
1,5,73.81487116529716,66.69853651801475,21.827413892035544,166.7146253662698
1,6,20.196202145618027,14.647837658508745,2.632094885283185,69.50436827228322
1,7,24.912704969679467,17.660063970781323,3.0527763352923074,88.8851605971799
1,8,344.59056311541224,323.10311543135685,150.46812533661344,663.8189963514792
1,9,24.219750449765,17.971762343972465,3.351098796599525,81.53680568730157
1,10,23.831200096886786,17.505291546351437,3.2236557628756914,81.24095054811374
1,11,55.31675140467114,48.574228909069376,15.257727023977164,133.5279970563174
1,12,7.57019956389774,5.744531900901926,1.0829589161453772,24.639262131715256
1,13,30.88480131230926,22.130797374271843,3.879057184346492,109.36850124891993
1,14,18.743810804549422,13.280923614754705,2.2684253307037547,67.42300219700583
1,15,13.576444924829696,9.232457281864303,1.5473590159284691,51.25630024170523
1,16,46.080843657258434,33.39700089101365,5.899055566444595,160.13874713858874
1,17,143.89443722349466,134.71792089476287,61.31962364360118,278.9563258052329
1,18,17.95457890826951,12.906573621596477,2.2373220621172205,63.432212424093365
1,19,19.712200616562534,12.872117341621639,1.9938536634582862,78.78396610176335
1,20,52.08620598061341,38.885516087018104,7.147949079752765,174.56390932836786
1,21,9.060278155366518,6.8878540975081,1.3256048362841397,29.177646800503844
1,22,57.9369965696281,42.6380317960881,7.882730389636637,198.34719559471674
1,23,52.356525803870085,39.09093717767423,7.335505923438102,173.66791427480155
1,24,37.28415893631938,29.09113704419253,5.645415327839419,116.27492444429382
1,25,69.79223571659227,52.01737429929108,9.80529227608985,234.12501659075298
1,26,209.86648886328067,193.66391416017024,82.37033196450754,430.4619410526172
1,27,41.11163585243723,30.695459988634873,5.786844482362914,136.62944909238382
1,28,300.18183803908244,283.5556807515125,132.81381182676753,563.473984943635
1,29,10.556908687167724,8.076737172723298,1.5486180245180994,33.80767696147324
1,30,21.608085388378626,15.697376700120161,2.8784974822031204,74.86637859862347
1,31,61.68125522135171,57.18280410889781,25.73617077681987,123.98095376362967
1,32,20.938947551444645,20.026554809399336,9.836650965878713,37.239817458650556
1,33,79.82029953341912,71.50541471781473,31.77812790708227,177.5441679206424
1,34,57.17719252823138,53.445728452159855,24.540502839525622,111.53638588767826
1,35,311.7488122133241,294.99945304522475,140.10793212167104,577.0023661517762
1,36,37.17649868403129,27.755931394657217,5.2838049649372225,124.11880044247121
1,37,1328.584498212571,1199.110506655919,392.01023137328895,2995.9874430242967
1,38,10.160560476646406,7.368693367647024,1.3671101553863911,34.85488915978463
1,39,267.6526858127611,251.4126669440834,114.68260794691206,514.4352715835381
1,40,106.91780089356278,97.9184945427258,41.789378887836946,224.93194254314295
1,41,678.8887409046063,640.4149316952112,302.4097784232272,1277.2935037272619
1,42,235.07523792844972,217.2479295641201,91.28938537609409,480.62379518756643
1,43,29.335840111438102,28.200332322551674,14.839787128626057,50.32460871294626
1,44,70.55019012401964,65.03795560854093,30.988814131352854,142.79839595075458
1,45,1162.8947818388815,1084.8880563480939,473.25573741837013,2292.469534189103
1,46,19.343683807191677,14.918633067466718,2.860723334106387,61.276096531546614
1,47,19.37420225524765,14.495414640558508,2.7578320991063405,63.84476198357299
1,48,90.7293239645684,66.71961076815417,12.173504246524526,310.6526906890174
1,49,1410.3814424849174,1332.6831642439006,620.7011769504003,2646.308066048106
1,50,23.924435470302612,18.027903111261868,3.3476350930600134,78.62406481121438
1,51,636.3452297496558,603.0222432436701,286.5863330094824,1175.4334889690908
1,52,286.0622756023523,268.06195581328404,119.18052136206639,557.0593435976419
1,53,6.0603450815849325,4.6185967564632975,0.8278426155753547,19.564710895466447
1,54,47.46348468324089,43.972593492794616,20.66406719608927,94.34865917741544
1,55,38.51918230735012,28.777765714672256,5.336431805384336,127.62203236620867
1,56,33.65060349311841,24.348448691745304,4.261721197321647,117.73680767049517
1,57,255.33406511840488,231.6005498377778,100.71922727884314,550.6957224318184
1,58,94.09607963399432,81.56059485466781,24.90524969535936,235.379090799003
1,59,184.85196493726414,161.50513927271473,49.79929822286309,452.4306883004254
1,60,8.32934405579095,6.404407790369451,1.2164453182061543,26.507490198245783
1,61,87.74843185925405,65.54323893188615,12.271448030571449,292.3195090594406
1,62,38.623271197887874,28.396835532797894,5.236156634842327,132.34533179800562
1,63,904.1007630517989,849.3961642628565,389.6556250867954,1733.6110977834237
1,64,135.02142577656954,122.07261114298366,40.243474780552,303.02142191308025
1,65,20.616796405716283,14.772826817538366,2.470418289275387,73.04051163968478
1,66,15.853312588702236,11.399986219280391,2.076646598285789,55.43293580824203
1,67,33.09409809699578,23.55996073959627,4.109235835093736,118.53295673169832
1,68,2.584040048341381,1.7489053565100985,0.28116866377129496,9.898055519890693
1,69,1.10755585929183,0.717946345258074,0.09959706255248392,4.424336480370484
1,70,612.7861361781288,564.9794797840943,231.47779947187865,1275.8563536836946
1,71,8.01222419937498,5.884928744217791,1.050592106509292,27.29980239753426
1,72,0.38630550286827703,0.20555890224512072,0.022314077276219625,1.7697525267438576
1,73,1.6293709217366574,1.0450944737198684,0.14644309485944332,6.617993897464771
1,74,1.2412347427596992,0.8289119107592435,0.13590920189457814,4.677860777217051
1,75,1.7260012482338862,0.9645135893386468,0.10909872709607776,8.048992466563599
1,76,1.7171275382106537,1.152811670394524,0.18920796395191447,6.591993761084674
1,77,198.74476247324094,183.3375157014386,75.04262331338303,413.537039945096
1,78,1.0117891789401996,0.733496491452102,0.1173043784838735,3.5036703255085317
1,79,2.3353061048038763,1.585326760058469,0.27577926571876255,8.665876208061729
1,80,17.029160487706203,11.172651125219568,1.5689500758439505,67.54796141539488
1,81,36.311798213932114,25.783243246707894,4.35641456766842,130.03009776819752
1,82,9.569072240941862,6.431626454152193,0.9533854833037073,37.23088130877171
1,83,6.382748161615542,4.343591010587565,0.67552596362468,24.35691360085276
1,84,5.338326175769213,3.8822593937168564,0.7256590418960341,18.340093135359282
1,85,0.4065430911832065,0.29151554255543505,0.04843253765145705,1.4456841754709604
1,86,190.91733479162832,177.5141172861998,76.10979479557211,382.4795717303819
1,87,4.817204470507009,3.3376143869941366,0.5520675205501733,17.7917745084588
1,88,4.6948987629015875,3.2984690122644307,0.5049997581200681,17.1129002096969
1,89,2.4011105686626206,1.6784935780927526,0.28274188740973033,8.693541597423605
1,90,1.10382538209515,0.733101058714729,0.12199989787094065,4.199818206527138
1,91,3.00191834014154,2.1904618007781025,0.40734890483297087,10.260769641442687
1,92,2.357694545364722,1.6220035863661917,0.24654683763712043,8.840065410771675
1,93,0.3099404012169819,0.18022526696990876,0.025573541843397832,1.3177176764288043
1,94,2.439355840598064,1.751779291656409,0.30931222624533,8.567922162059032
1,95,0.694111642103257,0.49350895613943846,0.08172270301800195,2.499300749465183
1,96,0.10958272327904532,0.06864442086669476,0.004556369875580744,0.4642701954750785
1,97,6.560944165603556,4.499223088801913,0.7611453741718162,24.405847544252268
1,98,61.67754003069108,48.54651938798255,9.669130420573604,187.8659447426892
1,99,499.518987609709,468.6016306493668,211.02582051008287,967.886918812856
1,100,467.05344515438736,437.73316820753416,197.89529524544412,898.4885240386628
2,1,70.70147194494672,63.52645859353886,23.973525024796647,158.83135938821795
2,2,252.0734092781765,226.60706256141657,87.0045950572035,561.0710962702447
2,3,120.4315436367532,106.96323746116681,22.486889149423046,293.7502600960056
2,4,51.97953829289367,44.33548538567628,13.680003670307345,135.15665895671415
2,5,72.25254986895209,65.14719031204453,22.036794862526847,162.07798933301322
2,6,51.43636059706552,42.69879490994565,8.635145028881055,147.67619007984376
2,7,104.19068803504292,88.78216985600788,18.146394677298158,284.52167808750426
2,8,134.7580502802502,121.40834526158056,46.421556473666215,299.24392189883343
2,9,98.09948717594455,87.33346421422118,18.367673049475044,236.61338367396357
2,10,102.7643131979766,89.8488064525847,17.85638168564196,261.6216002326412
2,11,61.16592311763889,54.03424436810161,17.811896588264776,144.28465245896095
2,12,29.945001685310366,27.53703810253821,5.856350757277478,66.89491259953743
2,13,119.69248532455774,101.85467876690436,20.146530043347614,322.30602173338485
